filepath,class_name,source
dataset_synthetic\train\pyramids_of_giza\00216-3159135355.png,pyramids_of_giza,synthetic
dataset_real\train\statue_of_liberty\b80d71067e.jpg,statue_of_liberty,real
dataset_real\train\pyramids_of_giza\46a5aacedc.jpg,pyramids_of_giza,real
dataset_real\train\burj_khalifa\f273b2e3e0.jpg,burj_khalifa,real
dataset_synthetic\train\burj_khalifa\00153-2778414620.png,burj_khalifa,synthetic
dataset_synthetic\train\pyramids_of_giza\00256-3340261366.png,pyramids_of_giza,synthetic
dataset_real\train\burj_khalifa\19b08575e1.jpg,burj_khalifa,real
dataset_synthetic\train\burj_khalifa\00122-1813382810.png,burj_khalifa,synthetic
dataset_synthetic\train\roman_colosseum\00229-1225658207.png,roman_colosseum,synthetic
dataset_synthetic\train\eiffel_tower\00076-2409094510.png,eiffel_tower,synthetic
dataset_real\train\chichen_itza\009d3edc08.jpg,chichen_itza,real
dataset_real\train\great_wall_of_china\539c545cbd.jpg,great_wall_of_china,real
dataset_synthetic\train\burj_khalifa\00111-4109332479.png,burj_khalifa,synthetic
dataset_real\train\pyramids_of_giza\36037dfbdf.jpg,pyramids_of_giza,real
dataset_synthetic\train\chichen_itza\00090-3888410401.png,chichen_itza,synthetic
dataset_real\train\statue_of_liberty\2b5f97cd90.jpg,statue_of_liberty,real
dataset_synthetic\train\roman_colosseum\00011-3704602076.png,roman_colosseum,synthetic
dataset_synthetic\train\chichen_itza\00124-1654904555.png,chichen_itza,synthetic
dataset_synthetic\train\chichen_itza\00086-2079455179.png,chichen_itza,synthetic
dataset_synthetic\train\christ_the_reedemer\00167-423565305.png,christ_the_reedemer,synthetic
dataset_synthetic\train\roman_colosseum\00151-1009224249.png,roman_colosseum,synthetic
dataset_synthetic\train\burj_khalifa\00107-4109332475.png,burj_khalifa,synthetic
dataset_synthetic\train\pyramids_of_giza\00236-3159135375.png,pyramids_of_giza,synthetic
dataset_synthetic\train\chichen_itza\00123-1654904554.png,chichen_itza,synthetic
dataset_synthetic\train\roman_colosseum\00124-4069228226.png,roman_colosseum,synthetic
dataset_synthetic\train\pyramids_of_giza\00071-2984508823.png,pyramids_of_giza,synthetic
dataset_synthetic\train\great_wall_of_china\00034-1177815123.png,great_wall_of_china,synthetic
dataset_synthetic\train\roman_colosseum\00200-1974243519.png,roman_colosseum,synthetic
dataset_synthetic\train\chichen_itza\00269-1829905854.png,chichen_itza,synthetic
dataset_synthetic\train\christ_the_reedemer\00184-4094071610.png,christ_the_reedemer,synthetic
dataset_synthetic\train\eiffel_tower\00104-3388316049.png,eiffel_tower,synthetic
dataset_real\train\pyramids_of_giza\7615be434a.jpg,pyramids_of_giza,real
dataset_synthetic\train\great_wall_of_china\00077-2389887073.png,great_wall_of_china,synthetic
dataset_synthetic\train\statue_of_liberty\00378-174988336.png,statue_of_liberty,synthetic
dataset_synthetic\train\chichen_itza\00138-1654904569.png,chichen_itza,synthetic
dataset_synthetic\train\statue_of_liberty\00610-4055323047.png,statue_of_liberty,synthetic
dataset_synthetic\train\chichen_itza\00062-2079455155.png,chichen_itza,synthetic
dataset_synthetic\train\pyramids_of_giza\00127-962878665.png,pyramids_of_giza,synthetic
dataset_synthetic\train\pyramids_of_giza\00132-962878670.png,pyramids_of_giza,synthetic
dataset_synthetic\train\burj_khalifa\00075-3346071111.png,burj_khalifa,synthetic
dataset_synthetic\train\statue_of_liberty\00471-818305474.png,statue_of_liberty,synthetic
dataset_synthetic\train\statue_of_liberty\00423-3674376579.png,statue_of_liberty,synthetic
dataset_synthetic\train\eiffel_tower\00205-45903251.png,eiffel_tower,synthetic
dataset_synthetic\train\eiffel_tower\00008-3137921693.png,eiffel_tower,synthetic
dataset_synthetic\train\eiffel_tower\00126-70550497.png,eiffel_tower,synthetic
dataset_synthetic\train\pyramids_of_giza\00082-2984508834.png,pyramids_of_giza,synthetic
dataset_synthetic\train\great_wall_of_china\00178-1607761958.png,great_wall_of_china,synthetic
dataset_synthetic\train\statue_of_liberty\00598-4055323035.png,statue_of_liberty,synthetic
dataset_real\train\pyramids_of_giza\2c585af73a.jpg,pyramids_of_giza,real
dataset_synthetic\train\eiffel_tower\00173-1848933972.png,eiffel_tower,synthetic
dataset_synthetic\train\roman_colosseum\00117-2343411964.png,roman_colosseum,synthetic
dataset_synthetic\train\pyramids_of_giza\00178-2205670354.png,pyramids_of_giza,synthetic
dataset_synthetic\train\christ_the_reedemer\00095-2389616915.png,christ_the_reedemer,synthetic
dataset_real\train\great_wall_of_china\8e541f7340.jpg,great_wall_of_china,real
dataset_synthetic\train\burj_khalifa\00110-4109332478.png,burj_khalifa,synthetic
dataset_real\train\eiffel_tower\7d4bbcc6de.jpg,eiffel_tower,real
dataset_synthetic\train\eiffel_tower\00298-162160959.png,eiffel_tower,synthetic
dataset_synthetic\train\great_wall_of_china\00148-2449295051.png,great_wall_of_china,synthetic
dataset_synthetic\train\christ_the_reedemer\00074-2397697059.png,christ_the_reedemer,synthetic
dataset_synthetic\train\christ_the_reedemer\00096-2389616916.png,christ_the_reedemer,synthetic
dataset_synthetic\train\statue_of_liberty\00485-3884271009.png,statue_of_liberty,synthetic
dataset_synthetic\train\chichen_itza\00140-1654904571.png,chichen_itza,synthetic
dataset_synthetic\train\great_wall_of_china\00195-2026541303.png,great_wall_of_china,synthetic
dataset_real\train\roman_colosseum\8d86312a3b.jpg,roman_colosseum,real
dataset_synthetic\train\christ_the_reedemer\00175-4094071601.png,christ_the_reedemer,synthetic
dataset_synthetic\train\eiffel_tower\00068-2409094502.png,eiffel_tower,synthetic
dataset_real\train\chichen_itza\ce161ed02d.jpg,chichen_itza,real
dataset_synthetic\train\christ_the_reedemer\00154-423565292.png,christ_the_reedemer,synthetic
dataset_synthetic\train\burj_khalifa\00092-4109332460.png,burj_khalifa,synthetic
dataset_real\train\statue_of_liberty\03f88c0e30.jpg,statue_of_liberty,real
dataset_synthetic\train\eiffel_tower\00249-1566552030.png,eiffel_tower,synthetic
dataset_real\train\chichen_itza\35c66d8faa.jpg,chichen_itza,real
dataset_synthetic\train\burj_khalifa\00125-1813382813.png,burj_khalifa,synthetic
dataset_real\train\chichen_itza\418164bc79.jpg,chichen_itza,real
dataset_synthetic\train\roman_colosseum\00102-2343411949.png,roman_colosseum,synthetic
dataset_synthetic\train\roman_colosseum\00248-1881496543.png,roman_colosseum,synthetic
dataset_synthetic\train\burj_khalifa\00174-2778414641.png,burj_khalifa,synthetic
dataset_synthetic\train\chichen_itza\00241-1829905826.png,chichen_itza,synthetic
dataset_synthetic\train\burj_khalifa\00157-2778414624.png,burj_khalifa,synthetic
dataset_synthetic\train\pyramids_of_giza\00251-3340261361.png,pyramids_of_giza,synthetic
dataset_real\train\eiffel_tower\93df9dd7c7.jpg,eiffel_tower,real
dataset_synthetic\train\pyramids_of_giza\00263-3340261373.png,pyramids_of_giza,synthetic
dataset_synthetic\train\statue_of_liberty\00469-818305472.png,statue_of_liberty,synthetic
dataset_synthetic\train\statue_of_liberty\00409-1169046320.png,statue_of_liberty,synthetic
dataset_synthetic\train\statue_of_liberty\00557-3937903701.png,statue_of_liberty,synthetic
dataset_synthetic\train\chichen_itza\00130-1654904561.png,chichen_itza,synthetic
dataset_synthetic\train\pyramids_of_giza\00161-2205670337.png,pyramids_of_giza,synthetic
dataset_synthetic\train\eiffel_tower\00031-1984749084.png,eiffel_tower,synthetic
dataset_synthetic\train\christ_the_reedemer\00299-2284744748.png,christ_the_reedemer,synthetic
dataset_synthetic\train\eiffel_tower\00203-45903249.png,eiffel_tower,synthetic
dataset_synthetic\train\great_wall_of_china\00193-2026541301.png,great_wall_of_china,synthetic
dataset_synthetic\train\eiffel_tower\00058-1984749111.png,eiffel_tower,synthetic
dataset_real\train\roman_colosseum\c4bc58d806.jpg,roman_colosseum,real
dataset_synthetic\train\great_wall_of_china\00187-2026541295.png,great_wall_of_china,synthetic
dataset_synthetic\train\chichen_itza\00246-1829905831.png,chichen_itza,synthetic
dataset_real\train\eiffel_tower\f81ad385d2.jpg,eiffel_tower,real
dataset_real\train\chichen_itza\c58d298534.jpg,chichen_itza,real
dataset_real\train\burj_khalifa\16a5e9b12a.jpg,burj_khalifa,real
dataset_real\train\great_wall_of_china\8a62b87c5c.jpg,great_wall_of_china,real
dataset_synthetic\train\burj_khalifa\00131-1813382819.png,burj_khalifa,synthetic
dataset_real\train\pyramids_of_giza\3715e538d8.jpg,pyramids_of_giza,real
dataset_synthetic\train\chichen_itza\00012-817939087.png,chichen_itza,synthetic
dataset_synthetic\train\burj_khalifa\00182-2688549090.png,burj_khalifa,synthetic
dataset_synthetic\train\pyramids_of_giza\00171-2205670347.png,pyramids_of_giza,synthetic
dataset_synthetic\train\eiffel_tower\00210-2386103685.png,eiffel_tower,synthetic
dataset_synthetic\train\christ_the_reedemer\00037-3006335900.png,christ_the_reedemer,synthetic
dataset_synthetic\train\pyramids_of_giza\00077-2984508829.png,pyramids_of_giza,synthetic
dataset_synthetic\train\great_wall_of_china\00280-1383148732.png,great_wall_of_china,synthetic
dataset_real\train\roman_colosseum\3ab07275d7.jpg,roman_colosseum,real
dataset_synthetic\train\statue_of_liberty\00498-3884271022.png,statue_of_liberty,synthetic
dataset_synthetic\train\roman_colosseum\00266-1881496561.png,roman_colosseum,synthetic
dataset_synthetic\train\great_wall_of_china\00298-1383148750.png,great_wall_of_china,synthetic
dataset_synthetic\train\great_wall_of_china\00219-4011577234.png,great_wall_of_china,synthetic
dataset_synthetic\train\pyramids_of_giza\00140-962878678.png,pyramids_of_giza,synthetic
dataset_synthetic\train\eiffel_tower\00074-2409094508.png,eiffel_tower,synthetic
dataset_synthetic\train\roman_colosseum\00288-241878743.png,roman_colosseum,synthetic
dataset_synthetic\train\christ_the_reedemer\00033-3006335896.png,christ_the_reedemer,synthetic
dataset_synthetic\train\great_wall_of_china\00109-920026940.png,great_wall_of_china,synthetic
dataset_synthetic\train\roman_colosseum\00169-1009224267.png,roman_colosseum,synthetic
dataset_synthetic\train\christ_the_reedemer\00043-3006335906.png,christ_the_reedemer,synthetic
dataset_synthetic\train\great_wall_of_china\00061-2389887057.png,great_wall_of_china,synthetic
dataset_synthetic\train\pyramids_of_giza\00114-942607772.png,pyramids_of_giza,synthetic
dataset_synthetic\train\pyramids_of_giza\00186-4087309965.png,pyramids_of_giza,synthetic
dataset_synthetic\train\great_wall_of_china\00127-2449295030.png,great_wall_of_china,synthetic
dataset_synthetic\train\statue_of_liberty\00489-3884271013.png,statue_of_liberty,synthetic
dataset_synthetic\train\roman_colosseum\00019-3704602084.png,roman_colosseum,synthetic
dataset_synthetic\train\burj_khalifa\00132-1813382820.png,burj_khalifa,synthetic
dataset_real\train\great_wall_of_china\7294870974.jpg,great_wall_of_china,real
dataset_real\train\great_wall_of_china\61aa4144a4.jpg,great_wall_of_china,real
dataset_synthetic\train\statue_of_liberty\00404-1169046315.png,statue_of_liberty,synthetic
dataset_real\train\burj_khalifa\cb97acb7c6.jpg,burj_khalifa,real
dataset_real\train\chichen_itza\ff4f369bb1.jpg,chichen_itza,real
dataset_synthetic\train\great_wall_of_china\00138-2449295041.png,great_wall_of_china,synthetic
dataset_real\train\eiffel_tower\17f0d90d62.jpg,eiffel_tower,real
dataset_synthetic\train\christ_the_reedemer\00267-3045517130.png,christ_the_reedemer,synthetic
dataset_synthetic\train\pyramids_of_giza\00237-3159135376.png,pyramids_of_giza,synthetic
dataset_synthetic\train\roman_colosseum\00067-1525667157.png,roman_colosseum,synthetic
dataset_real\train\eiffel_tower\c6b32e0835.jpg,eiffel_tower,real
dataset_real\train\christ_the_reedemer\db124fa59d.jpg,christ_the_reedemer,real
dataset_synthetic\train\chichen_itza\00018-354526605.png,chichen_itza,synthetic
dataset_real\train\burj_khalifa\cac1ff6043.jpg,burj_khalifa,real
dataset_synthetic\train\eiffel_tower\00081-2409094515.png,eiffel_tower,synthetic
dataset_synthetic\train\statue_of_liberty\00429-3674376585.png,statue_of_liberty,synthetic
dataset_synthetic\train\christ_the_reedemer\00250-2017116366.png,christ_the_reedemer,synthetic
dataset_synthetic\train\chichen_itza\00147-1654904578.png,chichen_itza,synthetic
dataset_synthetic\train\chichen_itza\00210-4190620847.png,chichen_itza,synthetic
dataset_synthetic\train\roman_colosseum\00238-1881496533.png,roman_colosseum,synthetic
dataset_synthetic\train\christ_the_reedemer\00269-3045517132.png,christ_the_reedemer,synthetic
dataset_synthetic\train\christ_the_reedemer\00271-3045517134.png,christ_the_reedemer,synthetic
dataset_synthetic\train\chichen_itza\00189-1342241944.png,chichen_itza,synthetic
dataset_synthetic\train\eiffel_tower\00086-2409094520.png,eiffel_tower,synthetic
dataset_synthetic\train\chichen_itza\00092-3888410403.png,chichen_itza,synthetic
dataset_synthetic\train\christ_the_reedemer\00077-2397697062.png,christ_the_reedemer,synthetic
dataset_synthetic\train\chichen_itza\00002-354526589.png,chichen_itza,synthetic
dataset_synthetic\train\chichen_itza\00136-1654904567.png,chichen_itza,synthetic
dataset_synthetic\train\eiffel_tower\00233-2386103708.png,eiffel_tower,synthetic
dataset_real\train\christ_the_reedemer\8546f56928.jpg,christ_the_reedemer,real
dataset_synthetic\train\statue_of_liberty\00401-1169046312.png,statue_of_liberty,synthetic
dataset_real\train\burj_khalifa\301d26d9e9.jpg,burj_khalifa,real
dataset_real\train\christ_the_reedemer\79e9755e4d.jpg,christ_the_reedemer,real
dataset_synthetic\train\chichen_itza\00193-1342241948.png,chichen_itza,synthetic
dataset_real\train\great_wall_of_china\163dc076ab.jpg,great_wall_of_china,real
dataset_synthetic\train\burj_khalifa\00103-4109332471.png,burj_khalifa,synthetic
dataset_real\train\eiffel_tower\cd0d9d3278.jpg,eiffel_tower,real
dataset_synthetic\train\great_wall_of_china\00279-1383148731.png,great_wall_of_china,synthetic
dataset_synthetic\train\burj_khalifa\00285-2716773636.png,burj_khalifa,synthetic
dataset_synthetic\train\pyramids_of_giza\00232-3159135371.png,pyramids_of_giza,synthetic
dataset_synthetic\train\roman_colosseum\00079-1525667169.png,roman_colosseum,synthetic
dataset_real\train\chichen_itza\719520eae8.jpg,chichen_itza,real
dataset_synthetic\train\roman_colosseum\00206-1974243525.png,roman_colosseum,synthetic
dataset_synthetic\train\burj_khalifa\00053-3281528418.png,burj_khalifa,synthetic
dataset_synthetic\train\christ_the_reedemer\00195-4094071621.png,christ_the_reedemer,synthetic
dataset_synthetic\train\burj_khalifa\00041-3281528406.png,burj_khalifa,synthetic
dataset_synthetic\train\pyramids_of_giza\00067-2984508819.png,pyramids_of_giza,synthetic
dataset_real\train\roman_colosseum\0cbf8a1fa1.jpg,roman_colosseum,real
dataset_real\train\pyramids_of_giza\a530ac7202.jpg,pyramids_of_giza,real
dataset_synthetic\train\pyramids_of_giza\00292-39524437.png,pyramids_of_giza,synthetic
dataset_real\train\chichen_itza\698d8002fe.jpg,chichen_itza,real
dataset_synthetic\train\eiffel_tower\00121-70550492.png,eiffel_tower,synthetic
dataset_synthetic\train\chichen_itza\00081-2079455174.png,chichen_itza,synthetic
dataset_synthetic\train\statue_of_liberty\00364-174988322.png,statue_of_liberty,synthetic
dataset_synthetic\train\great_wall_of_china\00062-2389887058.png,great_wall_of_china,synthetic
dataset_real\train\burj_khalifa\ea5a06804c.jpg,burj_khalifa,real
dataset_synthetic\train\great_wall_of_china\00035-1177815124.png,great_wall_of_china,synthetic
dataset_synthetic\train\roman_colosseum\00138-4069228240.png,roman_colosseum,synthetic
dataset_real\train\eiffel_tower\7593f48a92.jpg,eiffel_tower,real
dataset_synthetic\train\great_wall_of_china\00154-1607761934.png,great_wall_of_china,synthetic
dataset_synthetic\train\great_wall_of_china\00088-2389887084.png,great_wall_of_china,synthetic
dataset_synthetic\train\chichen_itza\00218-4190620855.png,chichen_itza,synthetic
dataset_real\train\pyramids_of_giza\88fb868942.jpg,pyramids_of_giza,real
dataset_synthetic\train\roman_colosseum\00227-1225658205.png,roman_colosseum,synthetic
dataset_real\train\burj_khalifa\cf668db3ad.jpg,burj_khalifa,real
dataset_real\train\great_wall_of_china\490cfa8ff9.jpg,great_wall_of_china,real
dataset_synthetic\train\eiffel_tower\00247-1566552028.png,eiffel_tower,synthetic
dataset_synthetic\train\eiffel_tower\00219-2386103694.png,eiffel_tower,synthetic
dataset_synthetic\train\pyramids_of_giza\00209-4087309988.png,pyramids_of_giza,synthetic
dataset_synthetic\train\chichen_itza\00256-1829905841.png,chichen_itza,synthetic
dataset_synthetic\train\roman_colosseum\00276-241878731.png,roman_colosseum,synthetic
dataset_synthetic\train\roman_colosseum\00179-1974243498.png,roman_colosseum,synthetic
dataset_synthetic\train\chichen_itza\00202-1342241957.png,chichen_itza,synthetic
dataset_synthetic\train\roman_colosseum\00060-1525667150.png,roman_colosseum,synthetic
dataset_synthetic\train\chichen_itza\00065-2079455158.png,chichen_itza,synthetic
dataset_synthetic\train\christ_the_reedemer\00234-2017116350.png,christ_the_reedemer,synthetic
dataset_real\train\christ_the_reedemer\56febc0887.jpg,christ_the_reedemer,real
dataset_real\train\christ_the_reedemer\ddfc73ea22.jpg,christ_the_reedemer,real
dataset_synthetic\train\eiffel_tower\00169-1848933968.png,eiffel_tower,synthetic
dataset_synthetic\train\great_wall_of_china\00063-2389887059.png,great_wall_of_china,synthetic
dataset_synthetic\train\burj_khalifa\00106-4109332474.png,burj_khalifa,synthetic
dataset_synthetic\train\burj_khalifa\00079-3346071115.png,burj_khalifa,synthetic
dataset_real\train\roman_colosseum\95a672144a.jpg,roman_colosseum,real
dataset_real\train\christ_the_reedemer\00b9b0a3ca.jpg,christ_the_reedemer,real
dataset_synthetic\train\eiffel_tower\00268-1566552049.png,eiffel_tower,synthetic
dataset_synthetic\train\chichen_itza\00017-817939092.png,chichen_itza,synthetic
dataset_synthetic\train\pyramids_of_giza\00149-962878687.png,pyramids_of_giza,synthetic
dataset_real\train\great_wall_of_china\18ae9fd69e.jpg,great_wall_of_china,real
dataset_synthetic\train\pyramids_of_giza\00095-942607753.png,pyramids_of_giza,synthetic
dataset_synthetic\train\chichen_itza\00219-4190620856.png,chichen_itza,synthetic
dataset_synthetic\train\burj_khalifa\00047-3281528412.png,burj_khalifa,synthetic
dataset_synthetic\train\roman_colosseum\00048-2283819997.png,roman_colosseum,synthetic
dataset_synthetic\train\pyramids_of_giza\00066-2984508818.png,pyramids_of_giza,synthetic
dataset_synthetic\train\pyramids_of_giza\00286-39524431.png,pyramids_of_giza,synthetic
dataset_synthetic\train\burj_khalifa\00112-4109332480.png,burj_khalifa,synthetic
dataset_real\train\eiffel_tower\eb04847f4f.jpg,eiffel_tower,real
dataset_real\train\statue_of_liberty\6dd8f9ec67.jpg,statue_of_liberty,real
dataset_synthetic\train\christ_the_reedemer\00035-3006335898.png,christ_the_reedemer,synthetic
dataset_synthetic\train\roman_colosseum\00106-2343411953.png,roman_colosseum,synthetic
dataset_synthetic\train\pyramids_of_giza\00226-3159135365.png,pyramids_of_giza,synthetic
dataset_synthetic\train\great_wall_of_china\00172-1607761952.png,great_wall_of_china,synthetic
dataset_synthetic\train\chichen_itza\00118-3888410429.png,chichen_itza,synthetic
dataset_synthetic\train\pyramids_of_giza\00187-4087309966.png,pyramids_of_giza,synthetic
dataset_synthetic\train\christ_the_reedemer\00180-4094071606.png,christ_the_reedemer,synthetic
dataset_synthetic\train\chichen_itza\00035-2669227189.png,chichen_itza,synthetic
dataset_synthetic\train\chichen_itza\00185-1342241940.png,chichen_itza,synthetic
dataset_synthetic\train\christ_the_reedemer\00202-1121220993.png,christ_the_reedemer,synthetic
dataset_synthetic\train\pyramids_of_giza\00099-942607757.png,pyramids_of_giza,synthetic
dataset_synthetic\train\chichen_itza\00225-4190620862.png,chichen_itza,synthetic
dataset_synthetic\train\statue_of_liberty\00456-818305459.png,statue_of_liberty,synthetic
dataset_synthetic\train\chichen_itza\00151-1856050863.png,chichen_itza,synthetic
dataset_synthetic\train\pyramids_of_giza\00195-4087309974.png,pyramids_of_giza,synthetic
dataset_synthetic\train\pyramids_of_giza\00138-962878676.png,pyramids_of_giza,synthetic
dataset_synthetic\train\statue_of_liberty\00495-3884271019.png,statue_of_liberty,synthetic
dataset_synthetic\train\burj_khalifa\00236-2852982640.png,burj_khalifa,synthetic
dataset_synthetic\train\pyramids_of_giza\00057-2054659960.png,pyramids_of_giza,synthetic
dataset_synthetic\train\great_wall_of_china\00232-4011577247.png,great_wall_of_china,synthetic
dataset_synthetic\train\burj_khalifa\00232-2852982636.png,burj_khalifa,synthetic
dataset_synthetic\train\pyramids_of_giza\00065-2984508817.png,pyramids_of_giza,synthetic
dataset_synthetic\train\great_wall_of_china\00081-2389887077.png,great_wall_of_china,synthetic
dataset_synthetic\train\statue_of_liberty\00376-174988334.png,statue_of_liberty,synthetic
dataset_synthetic\train\burj_khalifa\00005-2682522058.png,burj_khalifa,synthetic
dataset_real\train\pyramids_of_giza\3acb0d0427.jpg,pyramids_of_giza,real
dataset_real\train\christ_the_reedemer\c382751b09.jpg,christ_the_reedemer,real
dataset_synthetic\train\roman_colosseum\00219-1225658197.png,roman_colosseum,synthetic
dataset_synthetic\train\chichen_itza\00252-1829905837.png,chichen_itza,synthetic
dataset_real\train\chichen_itza\6be8a487e6.jpg,chichen_itza,real
dataset_real\train\great_wall_of_china\97f381c0a2.jpg,great_wall_of_china,real
dataset_real\train\eiffel_tower\62145cc44e.jpg,eiffel_tower,real
dataset_synthetic\train\roman_colosseum\00191-1974243510.png,roman_colosseum,synthetic
dataset_real\train\pyramids_of_giza\ef84875f12.jpg,pyramids_of_giza,real
dataset_synthetic\train\pyramids_of_giza\00217-3159135356.png,pyramids_of_giza,synthetic
dataset_real\train\christ_the_reedemer\d1e0d9a316.jpg,christ_the_reedemer,real
dataset_synthetic\train\pyramids_of_giza\00072-2984508824.png,pyramids_of_giza,synthetic
dataset_synthetic\train\burj_khalifa\00017-2682522070.png,burj_khalifa,synthetic
dataset_real\train\pyramids_of_giza\f74283c372.jpg,pyramids_of_giza,real
dataset_synthetic\train\christ_the_reedemer\00083-2389616903.png,christ_the_reedemer,synthetic
dataset_synthetic\train\statue_of_liberty\00367-174988325.png,statue_of_liberty,synthetic
dataset_synthetic\train\eiffel_tower\00167-1848933966.png,eiffel_tower,synthetic
dataset_real\train\christ_the_reedemer\ca6af661c7.jpg,christ_the_reedemer,real
dataset_synthetic\train\christ_the_reedemer\00090-2389616910.png,christ_the_reedemer,synthetic
dataset_synthetic\train\christ_the_reedemer\00320-2284744769.png,christ_the_reedemer,synthetic
dataset_real\train\statue_of_liberty\4fa5fda450.jpg,statue_of_liberty,real
dataset_synthetic\train\christ_the_reedemer\00145-423565283.png,christ_the_reedemer,synthetic
dataset_synthetic\train\burj_khalifa\00278-2716773629.png,burj_khalifa,synthetic
dataset_synthetic\train\chichen_itza\00050-2669227204.png,chichen_itza,synthetic
dataset_synthetic\train\christ_the_reedemer\00072-2397697057.png,christ_the_reedemer,synthetic
dataset_synthetic\train\roman_colosseum\00225-1225658203.png,roman_colosseum,synthetic
dataset_synthetic\train\statue_of_liberty\00522-1791252964.png,statue_of_liberty,synthetic
dataset_synthetic\train\pyramids_of_giza\00031-2054659934.png,pyramids_of_giza,synthetic
dataset_synthetic\train\statue_of_liberty\00439-3674376595.png,statue_of_liberty,synthetic
dataset_synthetic\train\great_wall_of_china\00007-1860489307.png,great_wall_of_china,synthetic
dataset_synthetic\train\chichen_itza\00190-1342241945.png,chichen_itza,synthetic
dataset_synthetic\train\great_wall_of_china\00239-4011577254.png,great_wall_of_china,synthetic
dataset_synthetic\train\pyramids_of_giza\00198-4087309977.png,pyramids_of_giza,synthetic
dataset_synthetic\train\christ_the_reedemer\00256-2017116372.png,christ_the_reedemer,synthetic
dataset_synthetic\train\chichen_itza\00172-1856050884.png,chichen_itza,synthetic
dataset_synthetic\train\statue_of_liberty\00402-1169046313.png,statue_of_liberty,synthetic
dataset_real\train\great_wall_of_china\3d87a07793.jpg,great_wall_of_china,real
dataset_synthetic\train\burj_khalifa\00064-3346071100.png,burj_khalifa,synthetic
dataset_synthetic\train\roman_colosseum\00201-1974243520.png,roman_colosseum,synthetic
dataset_synthetic\train\eiffel_tower\00269-1566552050.png,eiffel_tower,synthetic
dataset_synthetic\train\great_wall_of_china\00142-2449295045.png,great_wall_of_china,synthetic
dataset_real\train\great_wall_of_china\a9079de918.jpg,great_wall_of_china,real
dataset_synthetic\train\roman_colosseum\00111-2343411958.png,roman_colosseum,synthetic
dataset_synthetic\train\burj_khalifa\00173-2778414640.png,burj_khalifa,synthetic
dataset_synthetic\train\statue_of_liberty\00633-2648309711.png,statue_of_liberty,synthetic
dataset_synthetic\train\statue_of_liberty\00381-174988339.png,statue_of_liberty,synthetic
dataset_synthetic\train\chichen_itza\00048-2669227202.png,chichen_itza,synthetic
dataset_synthetic\train\pyramids_of_giza\00102-942607760.png,pyramids_of_giza,synthetic
dataset_real\train\roman_colosseum\b7e52dd1c6.jpg,roman_colosseum,real
dataset_real\train\burj_khalifa\b17fbfe5d4.jpg,burj_khalifa,real
dataset_real\train\burj_khalifa\2fa5e9103f.jpg,burj_khalifa,real
dataset_real\train\great_wall_of_china\2802a5897d.jpg,great_wall_of_china,real
dataset_synthetic\train\roman_colosseum\00143-4069228245.png,roman_colosseum,synthetic
dataset_synthetic\train\great_wall_of_china\00253-4085978419.png,great_wall_of_china,synthetic
dataset_synthetic\train\eiffel_tower\00160-1848933959.png,eiffel_tower,synthetic
dataset_real\train\burj_khalifa\4c290d10e5.jpg,burj_khalifa,real
dataset_real\train\christ_the_reedemer\22951b7757.jpg,christ_the_reedemer,real
dataset_real\train\christ_the_reedemer\ddd2b3de40.jpg,christ_the_reedemer,real
dataset_real\train\christ_the_reedemer\a56800b488.jpg,christ_the_reedemer,real
dataset_real\train\roman_colosseum\14e627a292.jpg,roman_colosseum,real
dataset_synthetic\train\roman_colosseum\00273-241878728.png,roman_colosseum,synthetic
dataset_synthetic\train\chichen_itza\00170-1856050882.png,chichen_itza,synthetic
dataset_real\train\christ_the_reedemer\7a2444d399.jpg,christ_the_reedemer,real
dataset_synthetic\train\burj_khalifa\00043-3281528408.png,burj_khalifa,synthetic
dataset_synthetic\train\statue_of_liberty\00543-3937903687.png,statue_of_liberty,synthetic
dataset_synthetic\train\roman_colosseum\00226-1225658204.png,roman_colosseum,synthetic
dataset_synthetic\train\pyramids_of_giza\00180-4087309959.png,pyramids_of_giza,synthetic
dataset_synthetic\train\pyramids_of_giza\00223-3159135362.png,pyramids_of_giza,synthetic
dataset_synthetic\train\eiffel_tower\00165-1848933964.png,eiffel_tower,synthetic
dataset_real\train\burj_khalifa\b7ed10d93d.jpg,burj_khalifa,real
dataset_synthetic\train\great_wall_of_china\00013-1860489313.png,great_wall_of_china,synthetic
dataset_real\train\great_wall_of_china\1e63549b51.jpg,great_wall_of_china,real
dataset_synthetic\train\statue_of_liberty\00656-2648309734.png,statue_of_liberty,synthetic
dataset_synthetic\train\christ_the_reedemer\00160-423565298.png,christ_the_reedemer,synthetic
dataset_synthetic\train\christ_the_reedemer\00036-3006335899.png,christ_the_reedemer,synthetic
dataset_synthetic\train\christ_the_reedemer\00081-2397697066.png,christ_the_reedemer,synthetic
dataset_synthetic\train\pyramids_of_giza\00201-4087309980.png,pyramids_of_giza,synthetic
dataset_synthetic\train\burj_khalifa\00241-2863073451.png,burj_khalifa,synthetic
dataset_synthetic\train\chichen_itza\00259-1829905844.png,chichen_itza,synthetic
dataset_real\train\pyramids_of_giza\093af282b3.jpg,pyramids_of_giza,real
dataset_real\train\roman_colosseum\e3276474d3.jpg,roman_colosseum,real
dataset_synthetic\train\great_wall_of_china\00214-4011577229.png,great_wall_of_china,synthetic
dataset_synthetic\train\roman_colosseum\00262-1881496557.png,roman_colosseum,synthetic
