filepath,class_name,source
dataset_real\train\eiffel_tower\8e6fe7cfef.jpg,eiffel_tower,real
dataset_real\train\great_wall_of_china\2e76626e1b.jpg,great_wall_of_china,real
dataset_real\train\burj_khalifa\d9fabcc483.jpg,burj_khalifa,real
dataset_synthetic\train\statue_of_liberty\00606-4055323043.png,statue_of_liberty,synthetic
dataset_real\train\great_wall_of_china\c37f1d775a.jpg,great_wall_of_china,real
dataset_real\train\chichen_itza\d6f451b0c6.jpg,chichen_itza,real
dataset_real\train\roman_colosseum\9338f7b5fb.jpg,roman_colosseum,real
dataset_real\train\roman_colosseum\cba284caab.jpg,roman_colosseum,real
dataset_real\train\christ_the_reedemer\80c46f30a7.jpg,christ_the_reedemer,real
dataset_synthetic\train\christ_the_reedemer\00287-3045517150.png,christ_the_reedemer,synthetic
dataset_real\train\christ_the_reedemer\b9fb367877.jpg,christ_the_reedemer,real
dataset_real\train\chichen_itza\fe3c406fe9.jpg,chichen_itza,real
dataset_synthetic\train\christ_the_reedemer\00087-2389616907.png,christ_the_reedemer,synthetic
dataset_synthetic\train\chichen_itza\00167-1856050879.png,chichen_itza,synthetic
dataset_synthetic\train\great_wall_of_china\00171-1607761951.png,great_wall_of_china,synthetic
dataset_synthetic\train\burj_khalifa\00112-4109332480.png,burj_khalifa,synthetic
dataset_synthetic\train\christ_the_reedemer\00035-3006335898.png,christ_the_reedemer,synthetic
dataset_synthetic\train\pyramids_of_giza\00007-4241466203.png,pyramids_of_giza,synthetic
dataset_synthetic\train\pyramids_of_giza\00023-4241466219.png,pyramids_of_giza,synthetic
dataset_real\train\pyramids_of_giza\2acbe12fd8.jpg,pyramids_of_giza,real
dataset_real\train\burj_khalifa\65d27a42cb.jpg,burj_khalifa,real
dataset_real\train\eiffel_tower\7040304c45.jpg,eiffel_tower,real
dataset_real\train\great_wall_of_china\b09f73025e.jpg,great_wall_of_china,real
dataset_synthetic\train\eiffel_tower\00251-1566552032.png,eiffel_tower,synthetic
dataset_real\train\roman_colosseum\765699c79a.jpg,roman_colosseum,real
dataset_synthetic\train\burj_khalifa\00192-2688549100.png,burj_khalifa,synthetic
dataset_real\train\burj_khalifa\f32fbeb896.jpg,burj_khalifa,real
dataset_synthetic\train\pyramids_of_giza\00011-4241466207.png,pyramids_of_giza,synthetic
dataset_synthetic\train\great_wall_of_china\00184-2026541292.png,great_wall_of_china,synthetic
dataset_synthetic\train\roman_colosseum\00286-241878741.png,roman_colosseum,synthetic
dataset_synthetic\train\pyramids_of_giza\00241-3340261351.png,pyramids_of_giza,synthetic
dataset_real\train\statue_of_liberty\8e1de201e6.jpg,statue_of_liberty,real
dataset_synthetic\train\pyramids_of_giza\00165-2205670341.png,pyramids_of_giza,synthetic
dataset_synthetic\train\roman_colosseum\00281-241878736.png,roman_colosseum,synthetic
dataset_synthetic\train\statue_of_liberty\00524-1791252966.png,statue_of_liberty,synthetic
dataset_real\train\eiffel_tower\c83f47ce86.jpg,eiffel_tower,real
dataset_synthetic\train\burj_khalifa\00287-2716773638.png,burj_khalifa,synthetic
dataset_synthetic\train\burj_khalifa\00246-2863073456.png,burj_khalifa,synthetic
dataset_synthetic\train\christ_the_reedemer\00051-3006335914.png,christ_the_reedemer,synthetic
dataset_synthetic\train\great_wall_of_china\00167-1607761947.png,great_wall_of_china,synthetic
dataset_synthetic\train\burj_khalifa\00208-2688549116.png,burj_khalifa,synthetic
dataset_real\train\eiffel_tower\304c42f98d.jpg,eiffel_tower,real
dataset_synthetic\train\roman_colosseum\00122-4069228224.png,roman_colosseum,synthetic
dataset_real\train\christ_the_reedemer\ee0ed0f698.jpg,christ_the_reedemer,real
dataset_real\train\christ_the_reedemer\b2b6be0971.jpg,christ_the_reedemer,real
dataset_synthetic\train\pyramids_of_giza\00057-2054659960.png,pyramids_of_giza,synthetic
dataset_real\train\pyramids_of_giza\39aa781beb.jpg,pyramids_of_giza,real
dataset_synthetic\train\eiffel_tower\00208-45903254.png,eiffel_tower,synthetic
dataset_synthetic\train\roman_colosseum\00096-2343411943.png,roman_colosseum,synthetic
dataset_real\train\burj_khalifa\aef3b58a74.jpg,burj_khalifa,real
dataset_real\train\statue_of_liberty\fcfca413f1.jpg,statue_of_liberty,real
dataset_synthetic\train\burj_khalifa\00117-4109332485.png,burj_khalifa,synthetic
dataset_real\train\eiffel_tower\e49df1fc55.jpg,eiffel_tower,real
dataset_real\train\eiffel_tower\5482926863.jpg,eiffel_tower,real
dataset_real\train\chichen_itza\7869e81f7c.jpg,chichen_itza,real
dataset_synthetic\train\chichen_itza\00224-4190620861.png,chichen_itza,synthetic
dataset_synthetic\train\eiffel_tower\00077-2409094511.png,eiffel_tower,synthetic
dataset_synthetic\train\chichen_itza\00018-354526605.png,chichen_itza,synthetic
dataset_real\train\chichen_itza\24c3388b1d.jpg,chichen_itza,real
dataset_synthetic\train\christ_the_reedemer\00250-2017116366.png,christ_the_reedemer,synthetic
dataset_real\train\roman_colosseum\3cd396c585.jpg,roman_colosseum,real
dataset_synthetic\train\chichen_itza\00252-1829905837.png,chichen_itza,synthetic
dataset_real\train\pyramids_of_giza\bb3db0ad09.jpg,pyramids_of_giza,real
dataset_synthetic\train\pyramids_of_giza\00065-2984508817.png,pyramids_of_giza,synthetic
dataset_synthetic\train\chichen_itza\00002-354526589.png,chichen_itza,synthetic
dataset_synthetic\train\roman_colosseum\00132-4069228234.png,roman_colosseum,synthetic
dataset_real\train\great_wall_of_china\49000469bf.jpg,great_wall_of_china,real
dataset_real\train\burj_khalifa\f80723e2ad.jpg,burj_khalifa,real
dataset_real\train\pyramids_of_giza\d78358fe7d.jpg,pyramids_of_giza,real
dataset_real\train\burj_khalifa\2bf04632bc.jpg,burj_khalifa,real
dataset_real\train\pyramids_of_giza\929f3cc3ed.jpg,pyramids_of_giza,real
dataset_synthetic\train\great_wall_of_china\00021-1860489321.png,great_wall_of_china,synthetic
dataset_real\train\christ_the_reedemer\851a254199.jpg,christ_the_reedemer,real
dataset_real\train\eiffel_tower\7ed19565a7.jpg,eiffel_tower,real
dataset_real\train\burj_khalifa\b67773fb09.jpg,burj_khalifa,real
dataset_synthetic\train\chichen_itza\00000-817939075.png,chichen_itza,synthetic
dataset_real\train\chichen_itza\c56a6ed2f4.jpg,chichen_itza,real
dataset_real\train\roman_colosseum\90bc0fbadb.jpg,roman_colosseum,real
dataset_real\train\christ_the_reedemer\799c0d200b.jpg,christ_the_reedemer,real
dataset_real\train\eiffel_tower\0e70c2acf7.jpg,eiffel_tower,real
dataset_synthetic\train\eiffel_tower\00180-45903226.png,eiffel_tower,synthetic
dataset_synthetic\train\eiffel_tower\00277-162160938.png,eiffel_tower,synthetic
dataset_real\train\christ_the_reedemer\407d73bdec.jpg,christ_the_reedemer,real
dataset_real\train\eiffel_tower\8351606a65.jpg,eiffel_tower,real
dataset_synthetic\train\pyramids_of_giza\00089-2984508841.png,pyramids_of_giza,synthetic
dataset_real\train\great_wall_of_china\3d09f12361.jpg,great_wall_of_china,real
dataset_real\train\statue_of_liberty\318762fd2e.jpg,statue_of_liberty,real
dataset_real\train\great_wall_of_china\c297c38a75.jpg,great_wall_of_china,real
dataset_synthetic\train\chichen_itza\00029-354526616.png,chichen_itza,synthetic
dataset_synthetic\train\chichen_itza\00092-3888410403.png,chichen_itza,synthetic
dataset_real\train\great_wall_of_china\5d1f55b7d8.jpg,great_wall_of_china,real
dataset_synthetic\train\burj_khalifa\00095-4109332463.png,burj_khalifa,synthetic
dataset_real\train\great_wall_of_china\5bcc69d401.jpg,great_wall_of_china,real
dataset_synthetic\train\christ_the_reedemer\00091-2389616911.png,christ_the_reedemer,synthetic
dataset_real\train\christ_the_reedemer\f5c091cdaf.jpg,christ_the_reedemer,real
dataset_real\train\roman_colosseum\4d9ea3e5a1.jpg,roman_colosseum,real
dataset_real\train\pyramids_of_giza\6c3904cd0c.jpg,pyramids_of_giza,real
dataset_real\train\eiffel_tower\85b94fd46f.jpg,eiffel_tower,real
dataset_real\train\christ_the_reedemer\597d5960f9.jpg,christ_the_reedemer,real
dataset_synthetic\train\pyramids_of_giza\00157-2205670333.png,pyramids_of_giza,synthetic
dataset_synthetic\train\pyramids_of_giza\00128-962878666.png,pyramids_of_giza,synthetic
dataset_real\train\roman_colosseum\b53248e6e3.jpg,roman_colosseum,real
dataset_real\train\chichen_itza\e67c966027.jpg,chichen_itza,real
dataset_real\train\chichen_itza\a0b4222819.jpg,chichen_itza,real
dataset_synthetic\train\pyramids_of_giza\00098-942607756.png,pyramids_of_giza,synthetic
dataset_real\train\eiffel_tower\cd0d9d3278.jpg,eiffel_tower,real
dataset_real\train\burj_khalifa\cbc500b52e.jpg,burj_khalifa,real
dataset_synthetic\train\eiffel_tower\00112-3388316057.png,eiffel_tower,synthetic
dataset_real\train\eiffel_tower\6bfa9a264b.jpg,eiffel_tower,real
dataset_synthetic\train\burj_khalifa\00102-4109332470.png,burj_khalifa,synthetic
dataset_synthetic\train\burj_khalifa\00012-2682522065.png,burj_khalifa,synthetic
dataset_real\train\great_wall_of_china\90ef37ceff.jpg,great_wall_of_china,real
dataset_synthetic\train\chichen_itza\00124-1654904555.png,chichen_itza,synthetic
dataset_real\train\great_wall_of_china\77f8019298.jpg,great_wall_of_china,real
dataset_synthetic\train\great_wall_of_china\00154-1607761934.png,great_wall_of_china,synthetic
dataset_synthetic\train\roman_colosseum\00107-2343411954.png,roman_colosseum,synthetic
dataset_real\train\pyramids_of_giza\5bc57c0182.jpg,pyramids_of_giza,real
dataset_real\train\chichen_itza\1989793613.jpg,chichen_itza,real
dataset_synthetic\train\roman_colosseum\00002-3704602067.png,roman_colosseum,synthetic
dataset_real\train\burj_khalifa\1a8bec2b8d.jpg,burj_khalifa,real
dataset_real\train\pyramids_of_giza\d641703d91.jpg,pyramids_of_giza,real
dataset_synthetic\train\christ_the_reedemer\00230-1121221021.png,christ_the_reedemer,synthetic
dataset_real\train\statue_of_liberty\614adfe1d9.jpg,statue_of_liberty,real
dataset_synthetic\train\statue_of_liberty\00621-4055323058.png,statue_of_liberty,synthetic
dataset_synthetic\train\eiffel_tower\00126-70550497.png,eiffel_tower,synthetic
dataset_synthetic\train\burj_khalifa\00001-2682522054.png,burj_khalifa,synthetic
dataset_real\train\christ_the_reedemer\aaef52ded5.jpg,christ_the_reedemer,real
dataset_real\train\burj_khalifa\3736b34793.jpg,burj_khalifa,real
dataset_real\train\christ_the_reedemer\5339bc9c82.jpg,christ_the_reedemer,real
dataset_synthetic\train\eiffel_tower\00263-1566552044.png,eiffel_tower,synthetic
dataset_real\train\roman_colosseum\38628d863e.jpg,roman_colosseum,real
dataset_synthetic\train\eiffel_tower\00215-2386103690.png,eiffel_tower,synthetic
dataset_synthetic\train\statue_of_liberty\00455-818305458.png,statue_of_liberty,synthetic
dataset_real\train\roman_colosseum\0d0a715cce.jpg,roman_colosseum,real
dataset_real\train\pyramids_of_giza\093af282b3.jpg,pyramids_of_giza,real
dataset_synthetic\train\great_wall_of_china\00037-1177815126.png,great_wall_of_china,synthetic
dataset_real\train\eiffel_tower\639d371d54.jpg,eiffel_tower,real
dataset_real\train\statue_of_liberty\29482f262d.jpg,statue_of_liberty,real
dataset_synthetic\train\burj_khalifa\00271-2716773622.png,burj_khalifa,synthetic
dataset_real\train\eiffel_tower\2f2f4b351e.jpg,eiffel_tower,real
dataset_synthetic\train\pyramids_of_giza\00263-3340261373.png,pyramids_of_giza,synthetic
dataset_real\train\eiffel_tower\9326871ae7.jpg,eiffel_tower,real
dataset_real\train\chichen_itza\10381cc757.jpg,chichen_itza,real
dataset_real\train\chichen_itza\cef5c7d05b.jpg,chichen_itza,real
dataset_synthetic\train\burj_khalifa\00052-3281528417.png,burj_khalifa,synthetic
dataset_real\train\pyramids_of_giza\eec64ce630.jpg,pyramids_of_giza,real
dataset_real\train\eiffel_tower\d60c486c0c.jpg,eiffel_tower,real
dataset_real\train\pyramids_of_giza\6f16ee2ad2.jpg,pyramids_of_giza,real
dataset_real\train\pyramids_of_giza\9447c79bd7.jpg,pyramids_of_giza,real
dataset_real\train\chichen_itza\97767e703b.jpg,chichen_itza,real
dataset_synthetic\train\burj_khalifa\00248-2863073458.png,burj_khalifa,synthetic
dataset_real\train\burj_khalifa\29e446f509.jpg,burj_khalifa,real
dataset_real\train\pyramids_of_giza\5906f3dbb9.jpg,pyramids_of_giza,real
dataset_synthetic\train\chichen_itza\00232-4190620869.png,chichen_itza,synthetic
dataset_real\train\burj_khalifa\e13127220c.jpg,burj_khalifa,real
dataset_synthetic\train\burj_khalifa\00148-1813382836.png,burj_khalifa,synthetic
dataset_real\train\chichen_itza\89670c9767.jpg,chichen_itza,real
dataset_real\train\chichen_itza\4e194bbe49.jpg,chichen_itza,real
dataset_synthetic\train\great_wall_of_china\00044-1177815133.png,great_wall_of_china,synthetic
dataset_real\train\eiffel_tower\9e7a10af0f.jpg,eiffel_tower,real
dataset_synthetic\train\chichen_itza\00079-2079455172.png,chichen_itza,synthetic
dataset_real\train\great_wall_of_china\92dfbce88d.jpg,great_wall_of_china,real
dataset_synthetic\train\eiffel_tower\00294-162160955.png,eiffel_tower,synthetic
dataset_synthetic\train\great_wall_of_china\00233-4011577248.png,great_wall_of_china,synthetic
dataset_synthetic\train\roman_colosseum\00204-1974243523.png,roman_colosseum,synthetic
dataset_synthetic\train\pyramids_of_giza\00237-3159135376.png,pyramids_of_giza,synthetic
dataset_real\train\christ_the_reedemer\f6954ee29a.jpg,christ_the_reedemer,real
dataset_real\train\roman_colosseum\5d86acbcac.jpg,roman_colosseum,real
dataset_real\train\chichen_itza\0bcee0d77f.jpg,chichen_itza,real
dataset_synthetic\train\pyramids_of_giza\00118-942607776.png,pyramids_of_giza,synthetic
dataset_real\train\great_wall_of_china\315db234b0.jpg,great_wall_of_china,real
dataset_synthetic\train\burj_khalifa\00269-2863073479.png,burj_khalifa,synthetic
dataset_synthetic\train\burj_khalifa\00239-2852982643.png,burj_khalifa,synthetic
dataset_real\train\great_wall_of_china\6348d4b74f.jpg,great_wall_of_china,real
dataset_synthetic\train\chichen_itza\00097-3888410408.png,chichen_itza,synthetic
dataset_real\train\chichen_itza\5abf5d4e63.jpg,chichen_itza,real
dataset_real\train\statue_of_liberty\c6d001ef36.jpg,statue_of_liberty,real
dataset_synthetic\train\great_wall_of_china\00083-2389887079.png,great_wall_of_china,synthetic
dataset_synthetic\train\eiffel_tower\00151-1848933950.png,eiffel_tower,synthetic
dataset_real\train\burj_khalifa\6532e3111e.jpg,burj_khalifa,real
dataset_real\train\burj_khalifa\a3662fa504.jpg,burj_khalifa,real
dataset_real\train\chichen_itza\d5b8168e80.jpg,chichen_itza,real
dataset_synthetic\train\eiffel_tower\00055-1984749108.png,eiffel_tower,synthetic
dataset_real\train\burj_khalifa\5011d79f48.jpg,burj_khalifa,real
dataset_synthetic\train\christ_the_reedemer\00098-2389616918.png,christ_the_reedemer,synthetic
dataset_synthetic\train\pyramids_of_giza\00138-962878676.png,pyramids_of_giza,synthetic
dataset_real\train\christ_the_reedemer\4357930c7a.jpg,christ_the_reedemer,real
dataset_real\train\pyramids_of_giza\adc9952f56.jpg,pyramids_of_giza,real
dataset_real\train\great_wall_of_china\207018cddb.jpg,great_wall_of_china,real
dataset_synthetic\train\great_wall_of_china\00074-2389887070.png,great_wall_of_china,synthetic
dataset_synthetic\train\christ_the_reedemer\00092-2389616912.png,christ_the_reedemer,synthetic
dataset_real\train\christ_the_reedemer\233d10e52d.jpg,christ_the_reedemer,real
dataset_real\train\great_wall_of_china\e8a727d55e.jpg,great_wall_of_china,real
dataset_synthetic\train\roman_colosseum\00148-1009224246.png,roman_colosseum,synthetic
dataset_synthetic\train\roman_colosseum\00000-3704602065.png,roman_colosseum,synthetic
dataset_synthetic\train\statue_of_liberty\00550-3937903694.png,statue_of_liberty,synthetic
dataset_synthetic\train\statue_of_liberty\00434-3674376590.png,statue_of_liberty,synthetic
dataset_synthetic\train\great_wall_of_china\00168-1607761948.png,great_wall_of_china,synthetic
dataset_synthetic\train\christ_the_reedemer\00223-1121221014.png,christ_the_reedemer,synthetic
dataset_synthetic\train\christ_the_reedemer\00119-3552515813.png,christ_the_reedemer,synthetic
dataset_real\train\eiffel_tower\83edf16aa6.jpg,eiffel_tower,real
dataset_real\train\christ_the_reedemer\dad36f7aeb.jpg,christ_the_reedemer,real
dataset_real\train\roman_colosseum\bf82ae41e1.jpg,roman_colosseum,real
dataset_synthetic\train\roman_colosseum\00060-1525667150.png,roman_colosseum,synthetic
dataset_real\train\great_wall_of_china\28bcb6b53a.jpg,great_wall_of_china,real
dataset_synthetic\train\statue_of_liberty\00552-3937903696.png,statue_of_liberty,synthetic
dataset_real\train\pyramids_of_giza\160cfc7e9d.jpg,pyramids_of_giza,real
dataset_real\train\great_wall_of_china\819754dbd5.jpg,great_wall_of_china,real
dataset_synthetic\train\chichen_itza\00219-4190620856.png,chichen_itza,synthetic
dataset_synthetic\train\great_wall_of_china\00208-2026541316.png,great_wall_of_china,synthetic
dataset_real\train\great_wall_of_china\82a031f8a2.jpg,great_wall_of_china,real
dataset_synthetic\train\great_wall_of_china\00242-4085978408.png,great_wall_of_china,synthetic
dataset_synthetic\train\roman_colosseum\00105-2343411952.png,roman_colosseum,synthetic
dataset_synthetic\train\roman_colosseum\00149-1009224247.png,roman_colosseum,synthetic
dataset_real\train\burj_khalifa\89cd50f28a.jpg,burj_khalifa,real
dataset_synthetic\train\chichen_itza\00013-817939088.png,chichen_itza,synthetic
dataset_real\train\eiffel_tower\7504a57fc4.jpg,eiffel_tower,real
dataset_synthetic\train\chichen_itza\00193-1342241948.png,chichen_itza,synthetic
dataset_real\train\burj_khalifa\cfbbc602db.jpg,burj_khalifa,real
dataset_real\train\burj_khalifa\1152feeac0.jpg,burj_khalifa,real
dataset_real\train\pyramids_of_giza\121df715e0.jpg,pyramids_of_giza,real
dataset_synthetic\train\statue_of_liberty\00439-3674376595.png,statue_of_liberty,synthetic
dataset_synthetic\train\burj_khalifa\00294-2716773645.png,burj_khalifa,synthetic
dataset_real\train\pyramids_of_giza\f91e363ae9.jpg,pyramids_of_giza,real
dataset_real\train\christ_the_reedemer\425ae18366.jpg,christ_the_reedemer,real
dataset_real\train\roman_colosseum\3d2ffab16d.jpg,roman_colosseum,real
dataset_synthetic\train\burj_khalifa\00122-1813382810.png,burj_khalifa,synthetic
dataset_real\train\statue_of_liberty\c4f98b9d22.jpg,statue_of_liberty,real
dataset_real\train\christ_the_reedemer\58a4935e74.jpg,christ_the_reedemer,real
dataset_real\train\christ_the_reedemer\630de83ac4.jpg,christ_the_reedemer,real
dataset_synthetic\train\statue_of_liberty\00470-818305473.png,statue_of_liberty,synthetic
dataset_synthetic\train\burj_khalifa\00182-2688549090.png,burj_khalifa,synthetic
dataset_real\train\eiffel_tower\1a4c052723.jpg,eiffel_tower,real
dataset_synthetic\train\burj_khalifa\00279-2716773630.png,burj_khalifa,synthetic
dataset_real\train\eiffel_tower\907dbaa5ac.jpg,eiffel_tower,real
dataset_synthetic\train\christ_the_reedemer\00060-2397697045.png,christ_the_reedemer,synthetic
dataset_synthetic\train\christ_the_reedemer\00285-3045517148.png,christ_the_reedemer,synthetic
dataset_real\train\burj_khalifa\208f7bd86a.jpg,burj_khalifa,real
dataset_synthetic\train\statue_of_liberty\00446-3674376602.png,statue_of_liberty,synthetic
dataset_real\train\burj_khalifa\f08e31b755.jpg,burj_khalifa,real
dataset_real\train\roman_colosseum\217adec6f3.jpg,roman_colosseum,real
dataset_synthetic\train\roman_colosseum\00199-1974243518.png,roman_colosseum,synthetic
dataset_synthetic\train\roman_colosseum\00252-1881496547.png,roman_colosseum,synthetic
dataset_synthetic\train\christ_the_reedemer\00094-2389616914.png,christ_the_reedemer,synthetic
dataset_synthetic\train\christ_the_reedemer\00058-2397697043.png,christ_the_reedemer,synthetic
dataset_synthetic\train\chichen_itza\00108-3888410419.png,chichen_itza,synthetic
dataset_synthetic\train\roman_colosseum\00289-241878744.png,roman_colosseum,synthetic
dataset_synthetic\train\great_wall_of_china\00239-4011577254.png,great_wall_of_china,synthetic
dataset_real\train\eiffel_tower\747740da05.jpg,eiffel_tower,real
dataset_real\train\christ_the_reedemer\1fecb00390.jpg,christ_the_reedemer,real
dataset_real\train\great_wall_of_china\683f90fba8.jpg,great_wall_of_china,real
dataset_synthetic\train\eiffel_tower\00250-1566552031.png,eiffel_tower,synthetic
dataset_synthetic\train\pyramids_of_giza\00144-962878682.png,pyramids_of_giza,synthetic
dataset_real\train\statue_of_liberty\36dc4dda9b.jpg,statue_of_liberty,real
dataset_synthetic\train\pyramids_of_giza\00116-942607774.png,pyramids_of_giza,synthetic
dataset_real\train\great_wall_of_china\dc2e77c812.jpg,great_wall_of_china,real
dataset_synthetic\train\great_wall_of_china\00258-4085978424.png,great_wall_of_china,synthetic
dataset_real\train\pyramids_of_giza\87085ad6b2.jpg,pyramids_of_giza,real
dataset_synthetic\train\burj_khalifa\00155-2778414622.png,burj_khalifa,synthetic
dataset_real\train\chichen_itza\1ecfd82522.jpg,chichen_itza,real
dataset_real\train\roman_colosseum\3d25f5a0fb.jpg,roman_colosseum,real
dataset_synthetic\train\statue_of_liberty\00584-3964871333.png,statue_of_liberty,synthetic
dataset_real\train\eiffel_tower\4498a19509.jpg,eiffel_tower,real
dataset_synthetic\train\pyramids_of_giza\00000-4241466196.png,pyramids_of_giza,synthetic
dataset_synthetic\train\eiffel_tower\00146-70550517.png,eiffel_tower,synthetic
dataset_real\train\great_wall_of_china\a0da6c005b.jpg,great_wall_of_china,real
dataset_real\train\statue_of_liberty\7689584538.jpg,statue_of_liberty,real
dataset_synthetic\train\great_wall_of_china\00183-2026541291.png,great_wall_of_china,synthetic
dataset_real\train\eiffel_tower\de12f40f4f.jpg,eiffel_tower,real
dataset_real\train\roman_colosseum\111e7b61b7.jpg,roman_colosseum,real
dataset_synthetic\train\statue_of_liberty\00509-1791252951.png,statue_of_liberty,synthetic
dataset_real\train\pyramids_of_giza\ea9b5f579b.jpg,pyramids_of_giza,real
dataset_synthetic\train\roman_colosseum\00152-1009224250.png,roman_colosseum,synthetic
dataset_synthetic\train\eiffel_tower\00098-3388316043.png,eiffel_tower,synthetic
dataset_synthetic\train\christ_the_reedemer\00276-3045517139.png,christ_the_reedemer,synthetic
dataset_synthetic\train\burj_khalifa\00240-2863073450.png,burj_khalifa,synthetic
dataset_synthetic\train\roman_colosseum\00012-3704602077.png,roman_colosseum,synthetic
dataset_real\train\christ_the_reedemer\03ae4f2fad.jpg,christ_the_reedemer,real
dataset_synthetic\train\eiffel_tower\00068-2409094502.png,eiffel_tower,synthetic
dataset_real\train\christ_the_reedemer\774632e09f.jpg,christ_the_reedemer,real
dataset_real\train\great_wall_of_china\0c257b5375.jpg,great_wall_of_china,real
dataset_real\train\chichen_itza\1b678785ad.jpg,chichen_itza,real
dataset_synthetic\train\pyramids_of_giza\00012-4241466208.png,pyramids_of_giza,synthetic
dataset_real\train\roman_colosseum\6872eefe7b.jpg,roman_colosseum,real
dataset_synthetic\train\eiffel_tower\00272-162160933.png,eiffel_tower,synthetic
dataset_synthetic\train\burj_khalifa\00043-3281528408.png,burj_khalifa,synthetic
dataset_synthetic\train\pyramids_of_giza\00230-3159135369.png,pyramids_of_giza,synthetic
dataset_real\train\pyramids_of_giza\21ff3d9116.jpg,pyramids_of_giza,real
dataset_synthetic\train\roman_colosseum\00284-241878739.png,roman_colosseum,synthetic
dataset_synthetic\train\chichen_itza\00145-1654904576.png,chichen_itza,synthetic
dataset_real\train\christ_the_reedemer\f981f5ce8e.jpg,christ_the_reedemer,real
dataset_synthetic\train\pyramids_of_giza\00295-39524440.png,pyramids_of_giza,synthetic
dataset_real\train\great_wall_of_china\66d86b95e9.jpg,great_wall_of_china,real
dataset_real\train\roman_colosseum\0e00dfa7c9.jpg,roman_colosseum,real
dataset_synthetic\train\statue_of_liberty\00486-3884271010.png,statue_of_liberty,synthetic
dataset_real\train\statue_of_liberty\48900357db.jpg,statue_of_liberty,real
dataset_real\train\great_wall_of_china\730b1ffc1e.jpg,great_wall_of_china,real
dataset_synthetic\train\roman_colosseum\00045-2283819994.png,roman_colosseum,synthetic
dataset_real\train\great_wall_of_china\e5cb5f1d31.jpg,great_wall_of_china,real
dataset_synthetic\train\roman_colosseum\00101-2343411948.png,roman_colosseum,synthetic
dataset_real\train\statue_of_liberty\f646977878.jpg,statue_of_liberty,real
dataset_synthetic\train\roman_colosseum\00051-2283820000.png,roman_colosseum,synthetic
dataset_synthetic\train\christ_the_reedemer\00205-1121220996.png,christ_the_reedemer,synthetic
dataset_real\train\roman_colosseum\4a2705935c.jpg,roman_colosseum,real
dataset_real\train\pyramids_of_giza\6b98d9b744.jpg,pyramids_of_giza,real
dataset_synthetic\train\christ_the_reedemer\00025-3006335888.png,christ_the_reedemer,synthetic
dataset_real\train\burj_khalifa\ea5a06804c.jpg,burj_khalifa,real
dataset_real\train\statue_of_liberty\e170a77760.jpg,statue_of_liberty,real
dataset_synthetic\train\burj_khalifa\00259-2863073469.png,burj_khalifa,synthetic
dataset_real\train\pyramids_of_giza\c4562492d4.jpg,pyramids_of_giza,real
dataset_real\train\christ_the_reedemer\ce7f867b41.jpg,christ_the_reedemer,real
dataset_real\train\chichen_itza\28006c09b3.jpg,chichen_itza,real
dataset_synthetic\train\pyramids_of_giza\00245-3340261355.png,pyramids_of_giza,synthetic
dataset_synthetic\train\statue_of_liberty\00587-3964871336.png,statue_of_liberty,synthetic
dataset_synthetic\train\burj_khalifa\00065-3346071101.png,burj_khalifa,synthetic
dataset_real\train\eiffel_tower\ee8bf58e3e.jpg,eiffel_tower,real
dataset_synthetic\train\eiffel_tower\00149-70550520.png,eiffel_tower,synthetic
dataset_synthetic\train\christ_the_reedemer\00153-423565291.png,christ_the_reedemer,synthetic
dataset_synthetic\train\burj_khalifa\00005-2682522058.png,burj_khalifa,synthetic
dataset_real\train\great_wall_of_china\1393233ecd.jpg,great_wall_of_china,real
dataset_synthetic\train\roman_colosseum\00054-2283820003.png,roman_colosseum,synthetic
dataset_real\train\statue_of_liberty\2dbbcdd0ee.jpg,statue_of_liberty,real
dataset_synthetic\train\statue_of_liberty\00364-174988322.png,statue_of_liberty,synthetic
dataset_synthetic\train\great_wall_of_china\00209-2026541317.png,great_wall_of_china,synthetic
dataset_synthetic\train\burj_khalifa\00051-3281528416.png,burj_khalifa,synthetic
dataset_synthetic\train\eiffel_tower\00113-3388316058.png,eiffel_tower,synthetic
dataset_synthetic\train\statue_of_liberty\00417-1169046328.png,statue_of_liberty,synthetic
dataset_synthetic\train\roman_colosseum\00235-1225658213.png,roman_colosseum,synthetic
dataset_synthetic\train\pyramids_of_giza\00109-942607767.png,pyramids_of_giza,synthetic
dataset_synthetic\train\pyramids_of_giza\00105-942607763.png,pyramids_of_giza,synthetic
dataset_real\train\burj_khalifa\883f2843d5.jpg,burj_khalifa,real
dataset_synthetic\train\statue_of_liberty\00626-4055323063.png,statue_of_liberty,synthetic
dataset_synthetic\train\pyramids_of_giza\00111-942607769.png,pyramids_of_giza,synthetic
dataset_synthetic\train\eiffel_tower\00042-1984749095.png,eiffel_tower,synthetic
dataset_real\train\eiffel_tower\3a578dae57.jpg,eiffel_tower,real
dataset_real\train\burj_khalifa\248edd395c.jpg,burj_khalifa,real
dataset_synthetic\train\statue_of_liberty\00497-3884271021.png,statue_of_liberty,synthetic
dataset_synthetic\train\pyramids_of_giza\00092-942607750.png,pyramids_of_giza,synthetic
dataset_synthetic\train\great_wall_of_china\00247-4085978413.png,great_wall_of_china,synthetic
dataset_synthetic\train\eiffel_tower\00246-1566552027.png,eiffel_tower,synthetic
dataset_real\train\roman_colosseum\364e7089bb.jpg,roman_colosseum,real
