filepath,class_name,source
dataset_synthetic\train\burj_khalifa\00070-3346071106.png,burj_khalifa,synthetic
dataset_real\train\pyramids_of_giza\f26b31d072.jpg,pyramids_of_giza,real
dataset_real\train\great_wall_of_china\cfcaa6d618.jpg,great_wall_of_china,real
dataset_real\train\pyramids_of_giza\4a0f0382ad.jpg,pyramids_of_giza,real
dataset_real\train\great_wall_of_china\f2d1d21e79.jpg,great_wall_of_china,real
dataset_real\train\chichen_itza\e2419de786.jpg,chichen_itza,real
dataset_synthetic\train\pyramids_of_giza\00069-2984508821.png,pyramids_of_giza,synthetic
dataset_synthetic\train\great_wall_of_china\00180-2026541288.png,great_wall_of_china,synthetic
dataset_real\train\eiffel_tower\7d4bbcc6de.jpg,eiffel_tower,real
dataset_real\train\christ_the_reedemer\425ae18366.jpg,christ_the_reedemer,real
dataset_real\train\burj_khalifa\2240fed2dd.jpg,burj_khalifa,real
dataset_synthetic\train\roman_colosseum\00187-1974243506.png,roman_colosseum,synthetic
dataset_synthetic\train\chichen_itza\00003-817939078.png,chichen_itza,synthetic
dataset_synthetic\train\great_wall_of_china\00132-2449295035.png,great_wall_of_china,synthetic
dataset_real\train\roman_colosseum\b63c459f24.jpg,roman_colosseum,real
dataset_synthetic\train\eiffel_tower\00056-1984749109.png,eiffel_tower,synthetic
dataset_real\train\eiffel_tower\3f62e1ab1a.jpg,eiffel_tower,real
dataset_real\train\christ_the_reedemer\b2b6be0971.jpg,christ_the_reedemer,real
dataset_real\train\statue_of_liberty\20e952ce42.jpg,statue_of_liberty,real
dataset_real\train\burj_khalifa\19b08575e1.jpg,burj_khalifa,real
dataset_real\train\christ_the_reedemer\f201c758fa.jpg,christ_the_reedemer,real
dataset_real\train\statue_of_liberty\352e7e9b65.jpg,statue_of_liberty,real
dataset_synthetic\train\burj_khalifa\00243-2863073453.png,burj_khalifa,synthetic
dataset_real\train\christ_the_reedemer\0e0236c5be.jpg,christ_the_reedemer,real
dataset_real\train\great_wall_of_china\dc2e77c812.jpg,great_wall_of_china,real
dataset_real\train\burj_khalifa\fb0de86583.jpg,burj_khalifa,real
dataset_real\train\chichen_itza\dfe2543e70.jpg,chichen_itza,real
dataset_real\train\burj_khalifa\1973b3cb71.jpg,burj_khalifa,real
dataset_real\train\statue_of_liberty\8dbeb0721a.jpg,statue_of_liberty,real
dataset_synthetic\train\eiffel_tower\00160-1848933959.png,eiffel_tower,synthetic
dataset_real\train\roman_colosseum\e1dc8e5d52.jpg,roman_colosseum,real
dataset_real\train\christ_the_reedemer\690ca68392.jpg,christ_the_reedemer,real
dataset_synthetic\train\roman_colosseum\00021-3704602086.png,roman_colosseum,synthetic
dataset_real\train\great_wall_of_china\3a5db412fb.jpg,great_wall_of_china,real
dataset_real\train\chichen_itza\67c3f7dd5e.jpg,chichen_itza,real
dataset_synthetic\train\chichen_itza\00010-817939085.png,chichen_itza,synthetic
dataset_synthetic\train\burj_khalifa\00012-2682522065.png,burj_khalifa,synthetic
dataset_synthetic\train\burj_khalifa\00043-3281528408.png,burj_khalifa,synthetic
dataset_real\train\pyramids_of_giza\6b98d9b744.jpg,pyramids_of_giza,real
dataset_real\train\chichen_itza\0815e950f9.jpg,chichen_itza,real
dataset_real\train\pyramids_of_giza\f478cca7a8.jpg,pyramids_of_giza,real
dataset_synthetic\train\roman_colosseum\00072-1525667162.png,roman_colosseum,synthetic
dataset_real\train\chichen_itza\40a42cba6a.jpg,chichen_itza,real
dataset_real\train\pyramids_of_giza\8ca2e8ea16.jpg,pyramids_of_giza,real
dataset_real\train\burj_khalifa\6941977bff.jpg,burj_khalifa,real
dataset_real\train\roman_colosseum\5b2aba86fe.jpg,roman_colosseum,real
dataset_real\train\chichen_itza\cef5c7d05b.jpg,chichen_itza,real
dataset_synthetic\train\statue_of_liberty\00463-818305466.png,statue_of_liberty,synthetic
dataset_real\train\pyramids_of_giza\7268201d4e.jpg,pyramids_of_giza,real
dataset_real\train\burj_khalifa\1c772f558f.jpg,burj_khalifa,real
dataset_real\train\roman_colosseum\74112f57a5.jpg,roman_colosseum,real
dataset_real\train\statue_of_liberty\758282cf51.jpg,statue_of_liberty,real
dataset_synthetic\train\christ_the_reedemer\00232-2017116348.png,christ_the_reedemer,synthetic
dataset_real\train\burj_khalifa\6c1c0425be.jpg,burj_khalifa,real
dataset_real\train\chichen_itza\8abad0d5f2.jpg,chichen_itza,real
dataset_real\train\great_wall_of_china\ae5c72a45e.jpg,great_wall_of_china,real
dataset_real\train\christ_the_reedemer\622ad5a1a8.jpg,christ_the_reedemer,real
dataset_real\train\eiffel_tower\b357712d02.jpg,eiffel_tower,real
dataset_real\train\roman_colosseum\391e48aecc.jpg,roman_colosseum,real
dataset_synthetic\train\pyramids_of_giza\00122-962878660.png,pyramids_of_giza,synthetic
dataset_real\train\great_wall_of_china\ddc25d99b5.jpg,great_wall_of_china,real
dataset_real\train\burj_khalifa\5c134ac7e8.jpg,burj_khalifa,real
dataset_real\train\great_wall_of_china\30fb097819.jpg,great_wall_of_china,real
dataset_synthetic\train\burj_khalifa\00254-2863073464.png,burj_khalifa,synthetic
dataset_synthetic\train\eiffel_tower\00215-2386103690.png,eiffel_tower,synthetic
dataset_synthetic\train\great_wall_of_china\00107-920026938.png,great_wall_of_china,synthetic
dataset_synthetic\train\christ_the_reedemer\00251-2017116367.png,christ_the_reedemer,synthetic
dataset_real\train\great_wall_of_china\69f9f8c211.jpg,great_wall_of_china,real
dataset_real\train\burj_khalifa\b1a2328f2f.jpg,burj_khalifa,real
dataset_synthetic\train\statue_of_liberty\00399-1169046310.png,statue_of_liberty,synthetic
dataset_synthetic\train\roman_colosseum\00038-2283819987.png,roman_colosseum,synthetic
dataset_real\train\burj_khalifa\b17fbfe5d4.jpg,burj_khalifa,real
dataset_real\train\eiffel_tower\2ed08fc098.jpg,eiffel_tower,real
dataset_real\train\pyramids_of_giza\42e1b72f53.jpg,pyramids_of_giza,real
dataset_real\train\great_wall_of_china\3c9198342e.jpg,great_wall_of_china,real
dataset_synthetic\train\eiffel_tower\00073-2409094507.png,eiffel_tower,synthetic
dataset_real\train\pyramids_of_giza\766d68f4d8.jpg,pyramids_of_giza,real
dataset_synthetic\train\burj_khalifa\00223-2852982627.png,burj_khalifa,synthetic
dataset_real\train\great_wall_of_china\01af05b441.jpg,great_wall_of_china,real
dataset_synthetic\train\chichen_itza\00127-1654904558.png,chichen_itza,synthetic
dataset_real\train\roman_colosseum\67b35379d2.jpg,roman_colosseum,real
dataset_real\train\statue_of_liberty\c3e6d12c86.jpg,statue_of_liberty,real
dataset_real\train\burj_khalifa\f5bbcaaa8a.jpg,burj_khalifa,real
dataset_real\train\burj_khalifa\b1bcfdd342.jpg,burj_khalifa,real
dataset_real\train\great_wall_of_china\2e76626e1b.jpg,great_wall_of_china,real
dataset_real\train\chichen_itza\6069a7927a.jpg,chichen_itza,real
dataset_real\train\roman_colosseum\2b69d6e95d.jpg,roman_colosseum,real
dataset_real\train\eiffel_tower\c64a0d7b26.jpg,eiffel_tower,real
dataset_real\train\roman_colosseum\986f6062d0.jpg,roman_colosseum,real
dataset_real\train\chichen_itza\6c096c25a4.jpg,chichen_itza,real
dataset_real\train\christ_the_reedemer\3d6470e199.jpg,christ_the_reedemer,real
dataset_real\train\pyramids_of_giza\09b385af40.jpg,pyramids_of_giza,real
dataset_real\train\pyramids_of_giza\661b95b70d.jpg,pyramids_of_giza,real
dataset_real\train\eiffel_tower\ee1a353f80.jpg,eiffel_tower,real
dataset_real\train\eiffel_tower\bcac358921.jpg,eiffel_tower,real
dataset_real\train\chichen_itza\10381cc757.jpg,chichen_itza,real
dataset_synthetic\train\eiffel_tower\00219-2386103694.png,eiffel_tower,synthetic
dataset_real\train\roman_colosseum\832a566d8d.jpg,roman_colosseum,real
dataset_real\train\pyramids_of_giza\72da050c02.jpg,pyramids_of_giza,real
dataset_real\train\great_wall_of_china\86115457bb.jpg,great_wall_of_china,real
dataset_real\train\christ_the_reedemer\1691033e8e.jpg,christ_the_reedemer,real
dataset_real\train\christ_the_reedemer\7ccb403e1c.jpg,christ_the_reedemer,real
dataset_real\train\eiffel_tower\a535791529.jpg,eiffel_tower,real
dataset_real\train\burj_khalifa\b6aad1aa18.jpg,burj_khalifa,real
dataset_real\train\pyramids_of_giza\bacd3a6213.jpg,pyramids_of_giza,real
dataset_synthetic\train\roman_colosseum\00051-2283820000.png,roman_colosseum,synthetic
dataset_real\train\pyramids_of_giza\f9df5357ee.jpg,pyramids_of_giza,real
dataset_real\train\roman_colosseum\1d9f847eff.jpg,roman_colosseum,real
dataset_real\train\chichen_itza\886afd69b5.jpg,chichen_itza,real
dataset_real\train\eiffel_tower\6d58833ab9.jpg,eiffel_tower,real
dataset_synthetic\train\roman_colosseum\00292-241878747.png,roman_colosseum,synthetic
dataset_real\train\eiffel_tower\85f5188324.jpg,eiffel_tower,real
dataset_synthetic\train\burj_khalifa\00186-2688549094.png,burj_khalifa,synthetic
dataset_real\train\chichen_itza\e65a25495e.jpg,chichen_itza,real
dataset_real\train\burj_khalifa\1d33e68a48.jpg,burj_khalifa,real
dataset_real\train\christ_the_reedemer\8f72749b3b.jpg,christ_the_reedemer,real
dataset_synthetic\train\chichen_itza\00032-2669227186.png,chichen_itza,synthetic
dataset_real\train\great_wall_of_china\121166d834.jpg,great_wall_of_china,real
dataset_real\train\chichen_itza\59a9abb96b.jpg,chichen_itza,real
dataset_synthetic\train\christ_the_reedemer\00087-2389616907.png,christ_the_reedemer,synthetic
dataset_synthetic\train\great_wall_of_china\00176-1607761956.png,great_wall_of_china,synthetic
dataset_real\train\eiffel_tower\dc4b0a717a.jpg,eiffel_tower,real
dataset_real\train\pyramids_of_giza\1b2b067415.jpg,pyramids_of_giza,real
dataset_real\train\eiffel_tower\01de31a300.jpg,eiffel_tower,real
dataset_synthetic\train\roman_colosseum\00062-1525667152.png,roman_colosseum,synthetic
dataset_real\train\eiffel_tower\93df9dd7c7.jpg,eiffel_tower,real
dataset_synthetic\train\chichen_itza\00163-1856050875.png,chichen_itza,synthetic
dataset_real\train\chichen_itza\5e1d59d983.jpg,chichen_itza,real
dataset_real\train\chichen_itza\9fce9093e5.jpg,chichen_itza,real
dataset_synthetic\train\christ_the_reedemer\00078-2397697063.png,christ_the_reedemer,synthetic
dataset_synthetic\train\eiffel_tower\00142-70550513.png,eiffel_tower,synthetic
dataset_real\train\roman_colosseum\d7eb23578c.jpg,roman_colosseum,real
dataset_real\train\christ_the_reedemer\c4a54afd6d.jpg,christ_the_reedemer,real
dataset_real\train\great_wall_of_china\c3bdedb22a.jpg,great_wall_of_china,real
dataset_synthetic\train\eiffel_tower\00035-1984749088.png,eiffel_tower,synthetic
dataset_real\train\statue_of_liberty\6228e0f7a6.jpg,statue_of_liberty,real
dataset_real\train\christ_the_reedemer\4212f76cfc.jpg,christ_the_reedemer,real
dataset_real\train\chichen_itza\cc89ae6754.jpg,chichen_itza,real
dataset_real\train\pyramids_of_giza\2efc85ccae.jpg,pyramids_of_giza,real
dataset_synthetic\train\burj_khalifa\00208-2688549116.png,burj_khalifa,synthetic
dataset_real\train\statue_of_liberty\0eeddca2a6.jpg,statue_of_liberty,real
dataset_real\train\christ_the_reedemer\bf1ce82755.jpg,christ_the_reedemer,real
dataset_synthetic\train\eiffel_tower\00244-1566552025.png,eiffel_tower,synthetic
dataset_synthetic\train\eiffel_tower\00044-1984749097.png,eiffel_tower,synthetic
dataset_synthetic\train\chichen_itza\00012-817939087.png,chichen_itza,synthetic
dataset_synthetic\train\great_wall_of_china\00155-1607761935.png,great_wall_of_china,synthetic
dataset_real\train\pyramids_of_giza\5a856091f5.jpg,pyramids_of_giza,real
dataset_real\train\pyramids_of_giza\81c1b24973.jpg,pyramids_of_giza,real
dataset_real\train\roman_colosseum\f8a4d877e8.jpg,roman_colosseum,real
dataset_synthetic\train\pyramids_of_giza\00268-3340261378.png,pyramids_of_giza,synthetic
dataset_real\train\christ_the_reedemer\34b186265c.jpg,christ_the_reedemer,real
dataset_real\train\christ_the_reedemer\4e7b01671e.jpg,christ_the_reedemer,real
dataset_synthetic\train\burj_khalifa\00083-3346071119.png,burj_khalifa,synthetic
dataset_real\train\chichen_itza\669fe43555.jpg,chichen_itza,real
dataset_real\train\roman_colosseum\e665f3649e.jpg,roman_colosseum,real
dataset_real\train\great_wall_of_china\97f381c0a2.jpg,great_wall_of_china,real
dataset_synthetic\train\burj_khalifa\00127-1813382815.png,burj_khalifa,synthetic
dataset_synthetic\train\chichen_itza\00235-4190620872.png,chichen_itza,synthetic
dataset_real\train\eiffel_tower\4bcdd55ed5.jpg,eiffel_tower,real
dataset_real\train\christ_the_reedemer\799c0d200b.jpg,christ_the_reedemer,real
dataset_real\train\pyramids_of_giza\219ce83c90.jpg,pyramids_of_giza,real
dataset_real\train\burj_khalifa\e7132245a9.jpg,burj_khalifa,real
dataset_real\train\eiffel_tower\59a03ff71a.jpg,eiffel_tower,real
dataset_synthetic\train\eiffel_tower\00101-3388316046.png,eiffel_tower,synthetic
dataset_real\train\roman_colosseum\9b87f21650.jpg,roman_colosseum,real
dataset_real\train\burj_khalifa\35de78ee3f.jpg,burj_khalifa,real
dataset_real\train\pyramids_of_giza\e7a0694555.jpg,pyramids_of_giza,real
dataset_real\train\christ_the_reedemer\ee99f9af98.jpg,christ_the_reedemer,real
dataset_synthetic\train\eiffel_tower\00059-2409094493.png,eiffel_tower,synthetic
dataset_real\train\christ_the_reedemer\2a5fab9f9d.jpg,christ_the_reedemer,real
dataset_real\train\statue_of_liberty\18ce5f7a50.jpg,statue_of_liberty,real
dataset_synthetic\train\christ_the_reedemer\00169-423565307.png,christ_the_reedemer,synthetic
dataset_real\train\roman_colosseum\e04046546d.jpg,roman_colosseum,real
dataset_real\train\pyramids_of_giza\f59466ac8b.jpg,pyramids_of_giza,real
dataset_real\train\christ_the_reedemer\21283baf94.jpg,christ_the_reedemer,real
dataset_synthetic\train\roman_colosseum\00184-1974243503.png,roman_colosseum,synthetic
dataset_real\train\chichen_itza\59b69eec94.jpg,chichen_itza,real
dataset_real\train\pyramids_of_giza\77460b4176.jpg,pyramids_of_giza,real
dataset_real\train\pyramids_of_giza\13714ec7f7.jpg,pyramids_of_giza,real
dataset_real\train\great_wall_of_china\d51517b70d.jpg,great_wall_of_china,real
dataset_real\train\great_wall_of_china\da91434428.jpg,great_wall_of_china,real
dataset_real\train\burj_khalifa\44438a0fa9.jpg,burj_khalifa,real
dataset_real\train\pyramids_of_giza\1dcae08391.jpg,pyramids_of_giza,real
dataset_real\train\roman_colosseum\efee1d9242.jpg,roman_colosseum,real
dataset_real\train\pyramids_of_giza\e3b6f1201d.jpg,pyramids_of_giza,real
dataset_synthetic\train\pyramids_of_giza\00222-3159135361.png,pyramids_of_giza,synthetic
dataset_synthetic\train\great_wall_of_china\00044-1177815133.png,great_wall_of_china,synthetic
dataset_real\train\pyramids_of_giza\1fbab6c0d0.jpg,pyramids_of_giza,real
dataset_real\train\chichen_itza\df0eab5946.jpg,chichen_itza,real
dataset_real\train\burj_khalifa\f4a1dd562d.jpg,burj_khalifa,real
dataset_real\train\pyramids_of_giza\0fdf496d65.jpg,pyramids_of_giza,real
dataset_real\train\statue_of_liberty\37c4325da0.jpg,statue_of_liberty,real
dataset_real\train\great_wall_of_china\96ebb99118.jpg,great_wall_of_china,real
dataset_real\train\statue_of_liberty\a6aa86b0e5.jpg,statue_of_liberty,real
dataset_real\train\eiffel_tower\b85dc7d2cc.jpg,eiffel_tower,real
dataset_real\train\burj_khalifa\23a03674d4.jpg,burj_khalifa,real
dataset_real\train\roman_colosseum\0a7f181169.jpg,roman_colosseum,real
dataset_real\train\roman_colosseum\a286e61e3a.jpg,roman_colosseum,real
dataset_real\train\great_wall_of_china\87e702018c.jpg,great_wall_of_china,real
dataset_real\train\great_wall_of_china\b610e14349.jpg,great_wall_of_china,real
dataset_synthetic\train\roman_colosseum\00134-4069228236.png,roman_colosseum,synthetic
dataset_real\train\christ_the_reedemer\10fd694a01.jpg,christ_the_reedemer,real
dataset_synthetic\train\eiffel_tower\00034-1984749087.png,eiffel_tower,synthetic
dataset_synthetic\train\roman_colosseum\00186-1974243505.png,roman_colosseum,synthetic
dataset_real\train\roman_colosseum\85a47d9b2d.jpg,roman_colosseum,real
dataset_real\train\chichen_itza\de4485a08d.jpg,chichen_itza,real
dataset_synthetic\train\roman_colosseum\00095-2343411942.png,roman_colosseum,synthetic
dataset_synthetic\train\eiffel_tower\00052-1984749105.png,eiffel_tower,synthetic
dataset_synthetic\train\eiffel_tower\00049-1984749102.png,eiffel_tower,synthetic
dataset_real\train\burj_khalifa\04ecd64815.jpg,burj_khalifa,real
dataset_synthetic\train\eiffel_tower\00169-1848933968.png,eiffel_tower,synthetic
dataset_real\train\eiffel_tower\8fc4938a9d.jpg,eiffel_tower,real
dataset_real\train\burj_khalifa\87337d1e62.jpg,burj_khalifa,real
dataset_real\train\statue_of_liberty\9a00e4033e.jpg,statue_of_liberty,real
dataset_real\train\statue_of_liberty\3e45a0017a.jpg,statue_of_liberty,real
dataset_real\train\pyramids_of_giza\7615be434a.jpg,pyramids_of_giza,real
dataset_synthetic\train\statue_of_liberty\00418-3674376574.png,statue_of_liberty,synthetic
dataset_real\train\great_wall_of_china\6df960b5fd.jpg,great_wall_of_china,real
dataset_real\train\chichen_itza\a380918f87.jpg,chichen_itza,real
dataset_synthetic\train\eiffel_tower\00123-70550494.png,eiffel_tower,synthetic
dataset_real\train\great_wall_of_china\e9d83f329a.jpg,great_wall_of_china,real
dataset_real\train\pyramids_of_giza\3557150ec2.jpg,pyramids_of_giza,real
dataset_real\train\burj_khalifa\db81194f2e.jpg,burj_khalifa,real
dataset_real\train\christ_the_reedemer\613e362e50.jpg,christ_the_reedemer,real
dataset_real\train\eiffel_tower\aa457fd968.jpg,eiffel_tower,real
dataset_real\train\statue_of_liberty\5b33d3be25.jpg,statue_of_liberty,real
dataset_real\train\great_wall_of_china\ab069f65de.jpg,great_wall_of_china,real
dataset_real\train\statue_of_liberty\ce18f27ced.jpg,statue_of_liberty,real
dataset_real\train\statue_of_liberty\5b4407f3e8.jpg,statue_of_liberty,real
dataset_real\train\burj_khalifa\e0bb60818b.jpg,burj_khalifa,real
dataset_synthetic\train\pyramids_of_giza\00213-3159135352.png,pyramids_of_giza,synthetic
dataset_real\train\pyramids_of_giza\5bc57c0182.jpg,pyramids_of_giza,real
dataset_real\train\burj_khalifa\04d516ea7d.jpg,burj_khalifa,real
dataset_synthetic\train\great_wall_of_china\00294-1383148746.png,great_wall_of_china,synthetic
dataset_real\train\pyramids_of_giza\842870afe0.jpg,pyramids_of_giza,real
dataset_real\train\statue_of_liberty\01a2593196.jpg,statue_of_liberty,real
dataset_real\train\great_wall_of_china\c37f1d775a.jpg,great_wall_of_china,real
dataset_real\train\eiffel_tower\da260973fc.jpg,eiffel_tower,real
dataset_synthetic\train\great_wall_of_china\00163-1607761943.png,great_wall_of_china,synthetic
dataset_real\train\pyramids_of_giza\efa7a73b35.jpg,pyramids_of_giza,real
dataset_real\train\burj_khalifa\710733a6d7.jpg,burj_khalifa,real
dataset_synthetic\train\pyramids_of_giza\00171-2205670347.png,pyramids_of_giza,synthetic
dataset_real\train\pyramids_of_giza\74cb31a099.jpg,pyramids_of_giza,real
dataset_synthetic\train\chichen_itza\00232-4190620869.png,chichen_itza,synthetic
dataset_real\train\pyramids_of_giza\4c79cd4b77.jpg,pyramids_of_giza,real
dataset_real\train\chichen_itza\d32880411e.jpg,chichen_itza,real
dataset_real\train\christ_the_reedemer\06ed855b8f.jpg,christ_the_reedemer,real
dataset_real\train\great_wall_of_china\c1516efd5b.jpg,great_wall_of_china,real
dataset_real\train\great_wall_of_china\0fa8b9efe1.jpg,great_wall_of_china,real
dataset_real\train\christ_the_reedemer\aaef52ded5.jpg,christ_the_reedemer,real
dataset_synthetic\train\pyramids_of_giza\00015-4241466211.png,pyramids_of_giza,synthetic
dataset_real\train\eiffel_tower\b112c7e338.jpg,eiffel_tower,real
dataset_real\train\eiffel_tower\7504a57fc4.jpg,eiffel_tower,real
dataset_real\train\great_wall_of_china\a4483e978a.jpg,great_wall_of_china,real
dataset_synthetic\train\eiffel_tower\00229-2386103704.png,eiffel_tower,synthetic
dataset_real\train\roman_colosseum\54c78a55f1.jpg,roman_colosseum,real
dataset_real\train\chichen_itza\738af97371.jpg,chichen_itza,real
dataset_real\train\statue_of_liberty\ba3861613e.jpg,statue_of_liberty,real
dataset_real\train\statue_of_liberty\6dd8f9ec67.jpg,statue_of_liberty,real
dataset_real\train\statue_of_liberty\6d393bb21c.jpg,statue_of_liberty,real
dataset_synthetic\train\statue_of_liberty\00422-3674376578.png,statue_of_liberty,synthetic
dataset_synthetic\train\great_wall_of_china\00139-2449295042.png,great_wall_of_china,synthetic
dataset_real\train\roman_colosseum\0cbf8a1fa1.jpg,roman_colosseum,real
dataset_real\train\pyramids_of_giza\36037dfbdf.jpg,pyramids_of_giza,real
dataset_synthetic\train\pyramids_of_giza\00246-3340261356.png,pyramids_of_giza,synthetic
dataset_real\train\pyramids_of_giza\f91e363ae9.jpg,pyramids_of_giza,real
dataset_synthetic\train\eiffel_tower\00257-1566552038.png,eiffel_tower,synthetic
dataset_real\train\statue_of_liberty\27780d276b.jpg,statue_of_liberty,real
dataset_real\train\great_wall_of_china\0526000442.jpg,great_wall_of_china,real
dataset_real\train\great_wall_of_china\2d118386f3.jpg,great_wall_of_china,real
dataset_synthetic\train\chichen_itza\00120-1654904551.png,chichen_itza,synthetic
dataset_real\train\chichen_itza\d6f451b0c6.jpg,chichen_itza,real
dataset_synthetic\train\chichen_itza\00209-1342241964.png,chichen_itza,synthetic
dataset_synthetic\train\burj_khalifa\00181-2688549089.png,burj_khalifa,synthetic
dataset_real\train\roman_colosseum\0028413765.jpg,roman_colosseum,real
dataset_synthetic\train\roman_colosseum\00284-241878739.png,roman_colosseum,synthetic
dataset_real\train\great_wall_of_china\67c260fe74.jpg,great_wall_of_china,real
dataset_real\train\pyramids_of_giza\cf4a0d0558.jpg,pyramids_of_giza,real
dataset_synthetic\train\statue_of_liberty\00525-1791252967.png,statue_of_liberty,synthetic
dataset_real\train\eiffel_tower\ccd9e91047.jpg,eiffel_tower,real
dataset_real\train\eiffel_tower\85b94fd46f.jpg,eiffel_tower,real
dataset_synthetic\train\eiffel_tower\00171-1848933970.png,eiffel_tower,synthetic
dataset_real\train\eiffel_tower\9b265dec35.jpg,eiffel_tower,real
dataset_real\train\pyramids_of_giza\3acb0d0427.jpg,pyramids_of_giza,real
dataset_real\train\chichen_itza\deac369f3e.jpg,chichen_itza,real
dataset_synthetic\train\eiffel_tower\00189-45903235.png,eiffel_tower,synthetic
dataset_real\train\pyramids_of_giza\37c2fe697b.jpg,pyramids_of_giza,real
dataset_real\train\eiffel_tower\e2f6bb9932.jpg,eiffel_tower,real
dataset_real\train\chichen_itza\bc33c08d0f.jpg,chichen_itza,real
dataset_real\train\eiffel_tower\3a36573e15.jpg,eiffel_tower,real
dataset_real\train\christ_the_reedemer\39f3f7063f.jpg,christ_the_reedemer,real
dataset_real\train\statue_of_liberty\6c454ded1c.jpg,statue_of_liberty,real
dataset_real\train\eiffel_tower\fb921b596c.jpg,eiffel_tower,real
dataset_real\train\burj_khalifa\a9894a8a42.jpg,burj_khalifa,real
dataset_real\train\great_wall_of_china\f3fbfa90fc.jpg,great_wall_of_china,real
dataset_real\train\roman_colosseum\217adec6f3.jpg,roman_colosseum,real
dataset_synthetic\train\chichen_itza\00199-1342241954.png,chichen_itza,synthetic
dataset_synthetic\train\great_wall_of_china\00075-2389887071.png,great_wall_of_china,synthetic
dataset_real\train\eiffel_tower\cde85f3125.jpg,eiffel_tower,real
dataset_real\train\eiffel_tower\9bf2d501d4.jpg,eiffel_tower,real
dataset_real\train\roman_colosseum\f53941831b.jpg,roman_colosseum,real
dataset_real\train\chichen_itza\ff4f369bb1.jpg,chichen_itza,real
dataset_synthetic\train\pyramids_of_giza\00158-2205670334.png,pyramids_of_giza,synthetic
dataset_real\train\great_wall_of_china\490cfa8ff9.jpg,great_wall_of_china,real
dataset_real\train\chichen_itza\c05ebb86ba.jpg,chichen_itza,real
dataset_real\train\great_wall_of_china\858e19422f.jpg,great_wall_of_china,real
dataset_synthetic\train\chichen_itza\00220-4190620857.png,chichen_itza,synthetic
dataset_real\train\chichen_itza\aaf568acf9.jpg,chichen_itza,real
dataset_real\train\eiffel_tower\ee13954adb.jpg,eiffel_tower,real
dataset_real\train\great_wall_of_china\ed89b21af8.jpg,great_wall_of_china,real
dataset_real\train\chichen_itza\c58d298534.jpg,chichen_itza,real
dataset_real\train\eiffel_tower\6bfda71059.jpg,eiffel_tower,real
dataset_real\train\burj_khalifa\dc48ed490e.jpg,burj_khalifa,real
dataset_real\train\christ_the_reedemer\685b03ebad.jpg,christ_the_reedemer,real
dataset_synthetic\train\christ_the_reedemer\00311-2284744760.png,christ_the_reedemer,synthetic
dataset_synthetic\train\great_wall_of_china\00165-1607761945.png,great_wall_of_china,synthetic
dataset_real\train\christ_the_reedemer\2fae8facde.jpg,christ_the_reedemer,real
dataset_synthetic\train\chichen_itza\00267-1829905852.png,chichen_itza,synthetic
dataset_synthetic\train\burj_khalifa\00051-3281528416.png,burj_khalifa,synthetic
dataset_real\train\eiffel_tower\8ee8182bb3.jpg,eiffel_tower,real
dataset_real\train\pyramids_of_giza\ffc0b04961.jpg,pyramids_of_giza,real
dataset_real\train\pyramids_of_giza\017ac6ad36.jpg,pyramids_of_giza,real
dataset_synthetic\train\great_wall_of_china\00293-1383148745.png,great_wall_of_china,synthetic
dataset_real\train\statue_of_liberty\8871b184b2.jpg,statue_of_liberty,real
dataset_real\train\chichen_itza\608d93d5c2.jpg,chichen_itza,real
dataset_real\train\pyramids_of_giza\c9553321b8.jpg,pyramids_of_giza,real
dataset_real\train\chichen_itza\46624ccf35.jpg,chichen_itza,real
dataset_real\train\burj_khalifa\dbd91cc0ac.jpg,burj_khalifa,real
dataset_real\train\eiffel_tower\8490cae8d4.jpg,eiffel_tower,real
dataset_real\train\christ_the_reedemer\88d2d69380.jpg,christ_the_reedemer,real
dataset_real\train\pyramids_of_giza\7579a0f0f9.jpg,pyramids_of_giza,real
dataset_real\train\statue_of_liberty\3139e36373.jpg,statue_of_liberty,real
dataset_real\train\burj_khalifa\4a7cfc94b2.jpg,burj_khalifa,real
dataset_synthetic\train\roman_colosseum\00011-3704602076.png,roman_colosseum,synthetic
dataset_real\train\pyramids_of_giza\c5a0a9c6d3.jpg,pyramids_of_giza,real
dataset_real\train\great_wall_of_china\1c37035bff.jpg,great_wall_of_china,real
dataset_real\train\burj_khalifa\194c0c33c1.jpg,burj_khalifa,real
dataset_real\train\roman_colosseum\bbad4b35e3.jpg,roman_colosseum,real
dataset_real\train\roman_colosseum\b7e52dd1c6.jpg,roman_colosseum,real
dataset_real\train\great_wall_of_china\9913e4fe7d.jpg,great_wall_of_china,real
dataset_real\train\chichen_itza\e22119068d.jpg,chichen_itza,real
dataset_real\train\roman_colosseum\dd3c65db96.jpg,roman_colosseum,real
dataset_real\train\great_wall_of_china\feba20e146.jpg,great_wall_of_china,real
dataset_real\train\pyramids_of_giza\38de249d6c.jpg,pyramids_of_giza,real
dataset_real\train\chichen_itza\9ad8b33170.jpg,chichen_itza,real
dataset_real\train\great_wall_of_china\76e91bd4a2.jpg,great_wall_of_china,real
dataset_real\train\great_wall_of_china\67c54c43fe.jpg,great_wall_of_china,real
dataset_real\train\roman_colosseum\bf82ae41e1.jpg,roman_colosseum,real
dataset_synthetic\train\great_wall_of_china\00091-920026922.png,great_wall_of_china,synthetic
