filepath,class_name,source
dataset_real\train\great_wall_of_china\9fbbcc3ec6.jpg,great_wall_of_china,real
dataset_real\train\roman_colosseum\a286e61e3a.jpg,roman_colosseum,real
dataset_real\train\roman_colosseum\effb8396b1.jpg,roman_colosseum,real
dataset_real\train\eiffel_tower\4e8267c0ad.jpg,eiffel_tower,real
dataset_real\train\roman_colosseum\7e12a2202c.jpg,roman_colosseum,real
dataset_real\train\pyramids_of_giza\88fb868942.jpg,pyramids_of_giza,real
dataset_real\train\roman_colosseum\e48c1e99ba.jpg,roman_colosseum,real
dataset_real\train\roman_colosseum\0e1de29a39.jpg,roman_colosseum,real
dataset_real\train\chichen_itza\451b2de9a8.jpg,chichen_itza,real
dataset_real\train\chichen_itza\dbf445096c.jpg,chichen_itza,real
dataset_real\train\roman_colosseum\74b029994e.jpg,roman_colosseum,real
dataset_real\train\burj_khalifa\4dca5e7716.jpg,burj_khalifa,real
dataset_real\train\christ_the_reedemer\10d04f4650.jpg,christ_the_reedemer,real
dataset_real\train\chichen_itza\de4485a08d.jpg,chichen_itza,real
dataset_real\train\burj_khalifa\6b469a57c8.jpg,burj_khalifa,real
dataset_real\train\roman_colosseum\4fefd3ef4b.jpg,roman_colosseum,real
dataset_real\train\statue_of_liberty\15d3871cb0.jpg,statue_of_liberty,real
dataset_real\train\statue_of_liberty\d5fa3d4e58.jpg,statue_of_liberty,real
dataset_real\train\christ_the_reedemer\259c7983d9.jpg,christ_the_reedemer,real
dataset_real\train\eiffel_tower\9326871ae7.jpg,eiffel_tower,real
dataset_real\train\burj_khalifa\58f2d3c10c.jpg,burj_khalifa,real
dataset_real\train\statue_of_liberty\f109799773.jpg,statue_of_liberty,real
dataset_real\train\burj_khalifa\97029103de.jpg,burj_khalifa,real
dataset_real\train\chichen_itza\df0eab5946.jpg,chichen_itza,real
dataset_real\train\statue_of_liberty\3e8d662eaa.jpg,statue_of_liberty,real
dataset_real\train\pyramids_of_giza\776b426e92.jpg,pyramids_of_giza,real
dataset_real\train\great_wall_of_china\5101807fb7.jpg,great_wall_of_china,real
dataset_real\train\christ_the_reedemer\c2b3cdeb0d.jpg,christ_the_reedemer,real
dataset_real\train\christ_the_reedemer\f8dbee7d04.jpg,christ_the_reedemer,real
dataset_real\train\pyramids_of_giza\38de249d6c.jpg,pyramids_of_giza,real
dataset_real\train\great_wall_of_china\8137ce4ade.jpg,great_wall_of_china,real
dataset_real\train\great_wall_of_china\b0c83725f7.jpg,great_wall_of_china,real
dataset_real\train\great_wall_of_china\35d15499b2.jpg,great_wall_of_china,real
dataset_real\train\christ_the_reedemer\152b894c93.jpg,christ_the_reedemer,real
dataset_real\train\burj_khalifa\3378ec195d.jpg,burj_khalifa,real
dataset_real\train\burj_khalifa\50fad8df17.jpg,burj_khalifa,real
dataset_real\train\burj_khalifa\9f73e1b414.jpg,burj_khalifa,real
dataset_real\train\burj_khalifa\c1500c7def.jpg,burj_khalifa,real
dataset_real\train\roman_colosseum\e7df8e174b.jpg,roman_colosseum,real
dataset_real\train\christ_the_reedemer\811c13681a.jpg,christ_the_reedemer,real
dataset_real\train\eiffel_tower\0170656bec.jpg,eiffel_tower,real
dataset_real\train\great_wall_of_china\0c2ea8d7a2.jpg,great_wall_of_china,real
dataset_real\train\burj_khalifa\6941977bff.jpg,burj_khalifa,real
dataset_real\train\burj_khalifa\5746ac67c6.jpg,burj_khalifa,real
dataset_real\train\roman_colosseum\58f38e905e.jpg,roman_colosseum,real
dataset_real\train\great_wall_of_china\174c8a70ae.jpg,great_wall_of_china,real
dataset_real\train\burj_khalifa\cabe50741f.jpg,burj_khalifa,real
dataset_real\train\pyramids_of_giza\15d6cfb997.jpg,pyramids_of_giza,real
dataset_real\train\great_wall_of_china\c8f45205f4.jpg,great_wall_of_china,real
dataset_real\train\chichen_itza\0a66edf951.jpg,chichen_itza,real
dataset_real\train\great_wall_of_china\9cedc23c36.jpg,great_wall_of_china,real
dataset_real\train\pyramids_of_giza\ab3b853a85.jpg,pyramids_of_giza,real
dataset_real\train\pyramids_of_giza\6ec1fb5047.jpg,pyramids_of_giza,real
dataset_real\train\chichen_itza\10381cc757.jpg,chichen_itza,real
dataset_real\train\roman_colosseum\74112f57a5.jpg,roman_colosseum,real
dataset_real\train\pyramids_of_giza\e7a2ba707a.jpg,pyramids_of_giza,real
dataset_real\train\chichen_itza\5e1d59d983.jpg,chichen_itza,real
dataset_real\train\pyramids_of_giza\52e42476ef.jpg,pyramids_of_giza,real
dataset_real\train\roman_colosseum\24c8bf753f.jpg,roman_colosseum,real
dataset_real\train\great_wall_of_china\96ebb99118.jpg,great_wall_of_china,real
dataset_real\train\great_wall_of_china\d6838aad77.jpg,great_wall_of_china,real
dataset_real\train\burj_khalifa\1152feeac0.jpg,burj_khalifa,real
dataset_real\train\pyramids_of_giza\ea4910702e.jpg,pyramids_of_giza,real
dataset_real\train\eiffel_tower\62145cc44e.jpg,eiffel_tower,real
dataset_real\train\great_wall_of_china\2b7de47436.jpg,great_wall_of_china,real
dataset_real\train\great_wall_of_china\4aa85ea323.jpg,great_wall_of_china,real
dataset_real\train\great_wall_of_china\a1bf35a16e.jpg,great_wall_of_china,real
dataset_real\train\eiffel_tower\274a4dbf5c.jpg,eiffel_tower,real
dataset_real\train\great_wall_of_china\8d4308805c.jpg,great_wall_of_china,real
dataset_real\train\roman_colosseum\2c7f82d0b0.jpg,roman_colosseum,real
dataset_real\train\eiffel_tower\daa2a6a856.jpg,eiffel_tower,real
dataset_real\train\great_wall_of_china\30af964641.jpg,great_wall_of_china,real
dataset_real\train\burj_khalifa\cac1ff6043.jpg,burj_khalifa,real
dataset_real\train\roman_colosseum\489d447c3b.jpg,roman_colosseum,real
dataset_real\train\roman_colosseum\e04046546d.jpg,roman_colosseum,real
dataset_real\train\burj_khalifa\ea5a06804c.jpg,burj_khalifa,real
dataset_real\train\statue_of_liberty\9b2fe5499e.jpg,statue_of_liberty,real
dataset_real\train\roman_colosseum\6872eefe7b.jpg,roman_colosseum,real
dataset_real\train\roman_colosseum\f862926976.jpg,roman_colosseum,real
dataset_real\train\great_wall_of_china\4d67fedd35.jpg,great_wall_of_china,real
dataset_real\train\roman_colosseum\352d06d285.jpg,roman_colosseum,real
dataset_real\train\chichen_itza\2f8fb9139e.jpg,chichen_itza,real
dataset_real\train\roman_colosseum\28de599b18.jpg,roman_colosseum,real
dataset_real\train\burj_khalifa\e13127220c.jpg,burj_khalifa,real
dataset_real\train\roman_colosseum\84baffa4da.jpg,roman_colosseum,real
dataset_real\train\eiffel_tower\b847ee74b0.jpg,eiffel_tower,real
dataset_real\train\great_wall_of_china\9c2fe7d210.jpg,great_wall_of_china,real
dataset_real\train\burj_khalifa\f80723e2ad.jpg,burj_khalifa,real
dataset_real\train\burj_khalifa\92eed9dbad.jpg,burj_khalifa,real
dataset_real\train\eiffel_tower\3a6f69c123.jpg,eiffel_tower,real
dataset_real\train\christ_the_reedemer\af183b659a.jpg,christ_the_reedemer,real
dataset_real\train\pyramids_of_giza\f444081e5f.jpg,pyramids_of_giza,real
dataset_real\train\roman_colosseum\5110908ed0.jpg,roman_colosseum,real
dataset_real\train\pyramids_of_giza\6c3904cd0c.jpg,pyramids_of_giza,real
dataset_real\train\pyramids_of_giza\67a81d3b80.jpg,pyramids_of_giza,real
dataset_real\train\statue_of_liberty\7689584538.jpg,statue_of_liberty,real
dataset_real\train\eiffel_tower\7593f48a92.jpg,eiffel_tower,real
dataset_real\train\christ_the_reedemer\d5dd90b0fd.jpg,christ_the_reedemer,real
dataset_real\train\statue_of_liberty\843c6b992b.jpg,statue_of_liberty,real
dataset_real\train\pyramids_of_giza\3b8a028a92.jpg,pyramids_of_giza,real
dataset_real\train\roman_colosseum\4bbfd9fe0d.jpg,roman_colosseum,real
dataset_real\train\christ_the_reedemer\d24aa5897d.jpg,christ_the_reedemer,real
dataset_real\train\great_wall_of_china\73a92ea9ae.jpg,great_wall_of_china,real
dataset_real\train\pyramids_of_giza\31c91288f5.jpg,pyramids_of_giza,real
dataset_real\train\pyramids_of_giza\82f9d58f40.jpg,pyramids_of_giza,real
dataset_real\train\eiffel_tower\f76813eda9.jpg,eiffel_tower,real
dataset_real\train\burj_khalifa\bc28c40828.jpg,burj_khalifa,real
dataset_real\train\christ_the_reedemer\1691033e8e.jpg,christ_the_reedemer,real
dataset_real\train\christ_the_reedemer\eefd9badab.jpg,christ_the_reedemer,real
dataset_real\train\pyramids_of_giza\adc9952f56.jpg,pyramids_of_giza,real
dataset_real\train\eiffel_tower\0ebd10d3a4.jpg,eiffel_tower,real
dataset_real\train\roman_colosseum\0028413765.jpg,roman_colosseum,real
dataset_real\train\chichen_itza\e5fd400898.jpg,chichen_itza,real
dataset_real\train\chichen_itza\44cb625a72.jpg,chichen_itza,real
dataset_real\train\statue_of_liberty\27d879d902.jpg,statue_of_liberty,real
dataset_real\train\christ_the_reedemer\2fb91f84ce.jpg,christ_the_reedemer,real
dataset_real\train\chichen_itza\3326ece81d.jpg,chichen_itza,real
dataset_real\train\statue_of_liberty\9ad70d3d63.jpg,statue_of_liberty,real
dataset_real\train\roman_colosseum\6e8e42f041.jpg,roman_colosseum,real
dataset_real\train\great_wall_of_china\92dfbce88d.jpg,great_wall_of_china,real
dataset_real\train\christ_the_reedemer\851ad52088.jpg,christ_the_reedemer,real
dataset_real\train\statue_of_liberty\c37c6b2fc5.jpg,statue_of_liberty,real
dataset_real\train\statue_of_liberty\8c814889a8.jpg,statue_of_liberty,real
dataset_real\train\eiffel_tower\c2b24cebed.jpg,eiffel_tower,real
dataset_real\train\burj_khalifa\8df724e471.jpg,burj_khalifa,real
dataset_real\train\chichen_itza\445124265c.jpg,chichen_itza,real
dataset_real\train\chichen_itza\53e24f7289.jpg,chichen_itza,real
dataset_real\train\statue_of_liberty\ba3861613e.jpg,statue_of_liberty,real
dataset_real\train\burj_khalifa\379cc156c5.jpg,burj_khalifa,real
dataset_real\train\great_wall_of_china\c3bdedb22a.jpg,great_wall_of_china,real
dataset_real\train\great_wall_of_china\6df960b5fd.jpg,great_wall_of_china,real
dataset_real\train\pyramids_of_giza\d7b84e6fbc.jpg,pyramids_of_giza,real
dataset_real\train\christ_the_reedemer\d0f59a3aaf.jpg,christ_the_reedemer,real
dataset_real\train\burj_khalifa\4597b268ec.jpg,burj_khalifa,real
dataset_real\train\burj_khalifa\7af74d71a8.jpg,burj_khalifa,real
dataset_real\train\burj_khalifa\c2e4e0c60f.jpg,burj_khalifa,real
dataset_real\train\great_wall_of_china\b6b329d76e.jpg,great_wall_of_china,real
dataset_real\train\great_wall_of_china\ea35e4ccaa.jpg,great_wall_of_china,real
dataset_real\train\great_wall_of_china\c37f1d775a.jpg,great_wall_of_china,real
dataset_real\train\pyramids_of_giza\f029021ce7.jpg,pyramids_of_giza,real
dataset_real\train\roman_colosseum\28993bd4f3.jpg,roman_colosseum,real
dataset_real\train\christ_the_reedemer\cf137be24b.jpg,christ_the_reedemer,real
dataset_real\train\roman_colosseum\9a9d9ace90.jpg,roman_colosseum,real
dataset_real\train\great_wall_of_china\cfcaa6d618.jpg,great_wall_of_china,real
dataset_real\train\eiffel_tower\cea8960bf5.jpg,eiffel_tower,real
dataset_real\train\christ_the_reedemer\2a5fab9f9d.jpg,christ_the_reedemer,real
dataset_real\train\great_wall_of_china\2954245fa5.jpg,great_wall_of_china,real
dataset_real\train\roman_colosseum\d101b4e8e1.jpg,roman_colosseum,real
dataset_real\train\christ_the_reedemer\7390405e66.jpg,christ_the_reedemer,real
dataset_real\train\chichen_itza\6ddd3a9b97.jpg,chichen_itza,real
dataset_real\train\great_wall_of_china\db2d051ad9.jpg,great_wall_of_china,real
dataset_real\train\burj_khalifa\94070a9c6e.jpg,burj_khalifa,real
dataset_real\train\burj_khalifa\a5b18dd425.jpg,burj_khalifa,real
dataset_real\train\burj_khalifa\44438a0fa9.jpg,burj_khalifa,real
dataset_real\train\burj_khalifa\c7d17d0d29.jpg,burj_khalifa,real
dataset_real\train\burj_khalifa\6c1c0425be.jpg,burj_khalifa,real
dataset_real\train\burj_khalifa\a5794f0c69.jpg,burj_khalifa,real
dataset_real\train\pyramids_of_giza\1bac074893.jpg,pyramids_of_giza,real
dataset_real\train\burj_khalifa\d1895ba144.jpg,burj_khalifa,real
dataset_real\train\great_wall_of_china\2f884e4106.jpg,great_wall_of_china,real
dataset_real\train\christ_the_reedemer\49427a3725.jpg,christ_the_reedemer,real
dataset_real\train\roman_colosseum\95a672144a.jpg,roman_colosseum,real
dataset_real\train\christ_the_reedemer\2fae8facde.jpg,christ_the_reedemer,real
dataset_real\train\chichen_itza\e3d70f7415.jpg,chichen_itza,real
dataset_real\train\eiffel_tower\8490cae8d4.jpg,eiffel_tower,real
dataset_real\train\burj_khalifa\3d5b6ebd84.jpg,burj_khalifa,real
dataset_real\train\christ_the_reedemer\ddd2b3de40.jpg,christ_the_reedemer,real
dataset_real\train\eiffel_tower\e359656db2.jpg,eiffel_tower,real
dataset_real\train\christ_the_reedemer\690ca68392.jpg,christ_the_reedemer,real
dataset_real\train\chichen_itza\29ee7deb0c.jpg,chichen_itza,real
dataset_real\train\roman_colosseum\7bc1735faa.jpg,roman_colosseum,real
dataset_real\train\eiffel_tower\1a2d5256fc.jpg,eiffel_tower,real
dataset_real\train\statue_of_liberty\17ca00bd84.jpg,statue_of_liberty,real
dataset_real\train\great_wall_of_china\686037f4ed.jpg,great_wall_of_china,real
dataset_real\train\great_wall_of_china\c2e632bbaa.jpg,great_wall_of_china,real
dataset_real\train\statue_of_liberty\22ae595520.jpg,statue_of_liberty,real
dataset_real\train\eiffel_tower\70534a1d53.jpg,eiffel_tower,real
dataset_real\train\pyramids_of_giza\2bf9b97de6.jpg,pyramids_of_giza,real
dataset_real\train\roman_colosseum\ab4cd82684.jpg,roman_colosseum,real
dataset_real\train\statue_of_liberty\792e0b55c3.jpg,statue_of_liberty,real
dataset_real\train\burj_khalifa\da89352db7.jpg,burj_khalifa,real
dataset_real\train\christ_the_reedemer\40ade64c1e.jpg,christ_the_reedemer,real
dataset_real\train\great_wall_of_china\09f1d7913c.jpg,great_wall_of_china,real
dataset_real\train\chichen_itza\14a2811999.jpg,chichen_itza,real
dataset_real\train\great_wall_of_china\ed89b21af8.jpg,great_wall_of_china,real
dataset_real\train\eiffel_tower\3663188221.jpg,eiffel_tower,real
dataset_real\train\roman_colosseum\f8a4d877e8.jpg,roman_colosseum,real
dataset_real\train\great_wall_of_china\01af05b441.jpg,great_wall_of_china,real
dataset_real\train\pyramids_of_giza\5a760ca7f2.jpg,pyramids_of_giza,real
dataset_real\train\great_wall_of_china\d0d206979b.jpg,great_wall_of_china,real
dataset_real\train\pyramids_of_giza\f26b31d072.jpg,pyramids_of_giza,real
dataset_real\train\great_wall_of_china\5bfc5fd2f2.jpg,great_wall_of_china,real
dataset_real\train\great_wall_of_china\9cf96cb325.jpg,great_wall_of_china,real
dataset_real\train\eiffel_tower\b9e497f546.jpg,eiffel_tower,real
dataset_real\train\pyramids_of_giza\d0af97b391.jpg,pyramids_of_giza,real
dataset_real\train\eiffel_tower\7040304c45.jpg,eiffel_tower,real
dataset_real\train\eiffel_tower\ccd9e91047.jpg,eiffel_tower,real
dataset_real\train\roman_colosseum\364e7089bb.jpg,roman_colosseum,real
dataset_real\train\roman_colosseum\53993a8a2f.jpg,roman_colosseum,real
dataset_real\train\pyramids_of_giza\017ac6ad36.jpg,pyramids_of_giza,real
dataset_real\train\roman_colosseum\e7c5e0743d.jpg,roman_colosseum,real
dataset_real\train\christ_the_reedemer\554d2a59e1.jpg,christ_the_reedemer,real
dataset_real\train\roman_colosseum\7fb84d7613.jpg,roman_colosseum,real
dataset_real\train\eiffel_tower\4965357e5a.jpg,eiffel_tower,real
dataset_real\train\great_wall_of_china\fba17d71cf.jpg,great_wall_of_china,real
dataset_real\train\burj_khalifa\ba1f994d0c.jpg,burj_khalifa,real
dataset_real\train\christ_the_reedemer\407d73bdec.jpg,christ_the_reedemer,real
dataset_real\train\great_wall_of_china\54770ca268.jpg,great_wall_of_china,real
dataset_real\train\pyramids_of_giza\21388e5e7a.jpg,pyramids_of_giza,real
dataset_real\train\roman_colosseum\c00b4a90c5.jpg,roman_colosseum,real
dataset_real\train\eiffel_tower\188c8949c6.jpg,eiffel_tower,real
dataset_real\train\statue_of_liberty\49f04e072e.jpg,statue_of_liberty,real
dataset_real\train\chichen_itza\e2419de786.jpg,chichen_itza,real
dataset_real\train\pyramids_of_giza\1b3229ba68.jpg,pyramids_of_giza,real
dataset_real\train\chichen_itza\dd30579669.jpg,chichen_itza,real
dataset_real\train\burj_khalifa\69e06c0670.jpg,burj_khalifa,real
dataset_real\train\chichen_itza\009d3edc08.jpg,chichen_itza,real
dataset_real\train\burj_khalifa\92904d8d31.jpg,burj_khalifa,real
dataset_real\train\burj_khalifa\0305f7ae7d.jpg,burj_khalifa,real
dataset_real\train\chichen_itza\19d69a598e.jpg,chichen_itza,real
dataset_real\train\eiffel_tower\93ac48c62d.jpg,eiffel_tower,real
dataset_real\train\chichen_itza\6be8a487e6.jpg,chichen_itza,real
dataset_real\train\christ_the_reedemer\0f6487db5b.jpg,christ_the_reedemer,real
dataset_real\train\eiffel_tower\4aef8af349.jpg,eiffel_tower,real
dataset_real\train\christ_the_reedemer\72cb559ead.jpg,christ_the_reedemer,real
dataset_real\train\pyramids_of_giza\2efc85ccae.jpg,pyramids_of_giza,real
dataset_real\train\roman_colosseum\bc842e64dc.jpg,roman_colosseum,real
dataset_real\train\burj_khalifa\291295ce93.jpg,burj_khalifa,real
dataset_real\train\pyramids_of_giza\bacd3a6213.jpg,pyramids_of_giza,real
dataset_real\train\christ_the_reedemer\69b439fca9.jpg,christ_the_reedemer,real
dataset_real\train\chichen_itza\687ece74c3.jpg,chichen_itza,real
dataset_real\train\pyramids_of_giza\766d68f4d8.jpg,pyramids_of_giza,real
dataset_real\train\burj_khalifa\432adf1b23.jpg,burj_khalifa,real
dataset_real\train\chichen_itza\a0b4222819.jpg,chichen_itza,real
dataset_real\train\great_wall_of_china\d51517b70d.jpg,great_wall_of_china,real
dataset_real\train\pyramids_of_giza\c5a0a9c6d3.jpg,pyramids_of_giza,real
dataset_real\train\burj_khalifa\e3303501cc.jpg,burj_khalifa,real
dataset_real\train\statue_of_liberty\82d1a0f74f.jpg,statue_of_liberty,real
dataset_real\train\roman_colosseum\471a4715a7.jpg,roman_colosseum,real
dataset_real\train\burj_khalifa\1c772f558f.jpg,burj_khalifa,real
dataset_real\train\chichen_itza\63b812f73c.jpg,chichen_itza,real
dataset_real\train\pyramids_of_giza\f5dca1ffb6.jpg,pyramids_of_giza,real
dataset_real\train\pyramids_of_giza\141e5ab296.jpg,pyramids_of_giza,real
dataset_real\train\burj_khalifa\c18066d664.jpg,burj_khalifa,real
dataset_real\train\chichen_itza\498414d443.jpg,chichen_itza,real
dataset_real\train\eiffel_tower\afad9031c8.jpg,eiffel_tower,real
dataset_real\train\christ_the_reedemer\00d2585f75.jpg,christ_the_reedemer,real
dataset_real\train\pyramids_of_giza\6f16ee2ad2.jpg,pyramids_of_giza,real
dataset_real\train\eiffel_tower\0bc691cbcc.jpg,eiffel_tower,real
dataset_real\train\pyramids_of_giza\878e1bb6c7.jpg,pyramids_of_giza,real
dataset_real\train\eiffel_tower\5e9c307445.jpg,eiffel_tower,real
dataset_real\train\roman_colosseum\c19717f3a6.jpg,roman_colosseum,real
dataset_real\train\christ_the_reedemer\ee0ed0f698.jpg,christ_the_reedemer,real
dataset_real\train\pyramids_of_giza\cb3a4fa735.jpg,pyramids_of_giza,real
dataset_real\train\christ_the_reedemer\b45376dc33.jpg,christ_the_reedemer,real
dataset_real\train\roman_colosseum\85a47d9b2d.jpg,roman_colosseum,real
dataset_real\train\roman_colosseum\60a8c67f73.jpg,roman_colosseum,real
dataset_real\train\pyramids_of_giza\c83cfa2ed4.jpg,pyramids_of_giza,real
dataset_real\train\great_wall_of_china\58a27f1424.jpg,great_wall_of_china,real
dataset_real\train\statue_of_liberty\0655b9736b.jpg,statue_of_liberty,real
dataset_real\train\pyramids_of_giza\7615be434a.jpg,pyramids_of_giza,real
dataset_real\train\great_wall_of_china\ec3ba4a31a.jpg,great_wall_of_china,real
dataset_real\train\eiffel_tower\5ddb9d4360.jpg,eiffel_tower,real
dataset_real\train\statue_of_liberty\be6714db13.jpg,statue_of_liberty,real
dataset_real\train\chichen_itza\4e194bbe49.jpg,chichen_itza,real
dataset_real\train\eiffel_tower\d60cca8cba.jpg,eiffel_tower,real
dataset_real\train\burj_khalifa\2ff7077a11.jpg,burj_khalifa,real
dataset_real\train\christ_the_reedemer\799c0d200b.jpg,christ_the_reedemer,real
dataset_real\train\eiffel_tower\852e9995ef.jpg,eiffel_tower,real
dataset_real\train\roman_colosseum\d564a789f4.jpg,roman_colosseum,real
dataset_real\train\burj_khalifa\c13b4e84cb.jpg,burj_khalifa,real
dataset_real\train\pyramids_of_giza\89c5cdbd0d.jpg,pyramids_of_giza,real
dataset_real\train\eiffel_tower\1921a00c87.jpg,eiffel_tower,real
dataset_real\train\burj_khalifa\f42fe52e26.jpg,burj_khalifa,real
dataset_real\train\burj_khalifa\0b43bb429b.jpg,burj_khalifa,real
dataset_real\train\pyramids_of_giza\e7526b29c1.jpg,pyramids_of_giza,real
dataset_real\train\eiffel_tower\93df9dd7c7.jpg,eiffel_tower,real
dataset_real\train\statue_of_liberty\7c54a90587.jpg,statue_of_liberty,real
dataset_real\train\roman_colosseum\d702424579.jpg,roman_colosseum,real
dataset_real\train\eiffel_tower\bcac358921.jpg,eiffel_tower,real
dataset_real\train\great_wall_of_china\b6c752d90e.jpg,great_wall_of_china,real
dataset_real\train\great_wall_of_china\d4d20e833e.jpg,great_wall_of_china,real
dataset_real\train\christ_the_reedemer\10fd694a01.jpg,christ_the_reedemer,real
dataset_real\train\chichen_itza\c18176b6b4.jpg,chichen_itza,real
dataset_real\train\chichen_itza\35c66d8faa.jpg,chichen_itza,real
dataset_real\train\great_wall_of_china\121166d834.jpg,great_wall_of_china,real
dataset_real\train\great_wall_of_china\0b7d1f2f82.jpg,great_wall_of_china,real
dataset_real\train\statue_of_liberty\d06d833ec2.jpg,statue_of_liberty,real
dataset_real\train\roman_colosseum\1ada1b75ee.jpg,roman_colosseum,real
dataset_real\train\pyramids_of_giza\a03e56b28a.jpg,pyramids_of_giza,real
dataset_real\train\burj_khalifa\8e1ec69e83.jpg,burj_khalifa,real
dataset_real\train\roman_colosseum\0fb90df2aa.jpg,roman_colosseum,real
dataset_real\train\burj_khalifa\9a8434b9b3.jpg,burj_khalifa,real
dataset_real\train\chichen_itza\5abf5d4e63.jpg,chichen_itza,real
dataset_real\train\roman_colosseum\e208918ed3.jpg,roman_colosseum,real
dataset_real\train\chichen_itza\d32880411e.jpg,chichen_itza,real
dataset_real\train\burj_khalifa\c72f4d7382.jpg,burj_khalifa,real
dataset_real\train\statue_of_liberty\458b90a76d.jpg,statue_of_liberty,real
dataset_real\train\eiffel_tower\e2f6bb9932.jpg,eiffel_tower,real
dataset_real\train\burj_khalifa\4e848e4819.jpg,burj_khalifa,real
dataset_real\train\christ_the_reedemer\58a4935e74.jpg,christ_the_reedemer,real
dataset_real\train\chichen_itza\786e72091b.jpg,chichen_itza,real
dataset_real\train\chichen_itza\c5d22f6d7c.jpg,chichen_itza,real
dataset_real\train\eiffel_tower\502172ae51.jpg,eiffel_tower,real
dataset_real\train\great_wall_of_china\49000469bf.jpg,great_wall_of_china,real
dataset_real\train\burj_khalifa\6b769d6f01.jpg,burj_khalifa,real
dataset_real\train\roman_colosseum\a1b5d2f9af.jpg,roman_colosseum,real
dataset_real\train\chichen_itza\fbe5acae3f.jpg,chichen_itza,real
dataset_real\train\burj_khalifa\dce2599e63.jpg,burj_khalifa,real
dataset_real\train\chichen_itza\d3e56df743.jpg,chichen_itza,real
dataset_real\train\roman_colosseum\0a7f181169.jpg,roman_colosseum,real
dataset_real\train\great_wall_of_china\87e702018c.jpg,great_wall_of_china,real
dataset_real\train\christ_the_reedemer\88d2d69380.jpg,christ_the_reedemer,real
dataset_real\train\roman_colosseum\d27259bb63.jpg,roman_colosseum,real
dataset_real\train\chichen_itza\7d7e441656.jpg,chichen_itza,real
dataset_real\train\great_wall_of_china\e977173a0d.jpg,great_wall_of_china,real
dataset_real\train\roman_colosseum\56234f15bc.jpg,roman_colosseum,real
dataset_real\train\eiffel_tower\01e2f36bd9.jpg,eiffel_tower,real
dataset_real\train\eiffel_tower\9f0e5caad3.jpg,eiffel_tower,real
dataset_real\train\christ_the_reedemer\05fc038979.jpg,christ_the_reedemer,real
dataset_real\train\great_wall_of_china\7bb3741400.jpg,great_wall_of_china,real
dataset_real\train\statue_of_liberty\833f862deb.jpg,statue_of_liberty,real
dataset_real\train\pyramids_of_giza\195b37380a.jpg,pyramids_of_giza,real
dataset_real\train\great_wall_of_china\dc2e77c812.jpg,great_wall_of_china,real
dataset_real\train\statue_of_liberty\29590be1bb.jpg,statue_of_liberty,real
dataset_real\train\great_wall_of_china\207018cddb.jpg,great_wall_of_china,real
dataset_real\train\pyramids_of_giza\c4562492d4.jpg,pyramids_of_giza,real
dataset_real\train\roman_colosseum\7ccdd5f9ec.jpg,roman_colosseum,real
dataset_real\train\chichen_itza\bc33c08d0f.jpg,chichen_itza,real
dataset_real\train\chichen_itza\724eff0ef1.jpg,chichen_itza,real
dataset_real\train\chichen_itza\ccaa3c0d5e.jpg,chichen_itza,real
dataset_real\train\great_wall_of_china\e5cb5f1d31.jpg,great_wall_of_china,real
dataset_real\train\eiffel_tower\5eb482edae.jpg,eiffel_tower,real
dataset_real\train\great_wall_of_china\66eb0f0562.jpg,great_wall_of_china,real
dataset_real\train\chichen_itza\738af97371.jpg,chichen_itza,real
dataset_real\train\statue_of_liberty\1dc7bf593e.jpg,statue_of_liberty,real
dataset_real\train\eiffel_tower\16bca5f59f.jpg,eiffel_tower,real
dataset_real\train\roman_colosseum\b63c459f24.jpg,roman_colosseum,real
dataset_real\train\pyramids_of_giza\32e40e87b4.jpg,pyramids_of_giza,real
dataset_real\train\christ_the_reedemer\f6078a3b0c.jpg,christ_the_reedemer,real
dataset_real\train\roman_colosseum\57feaf06f4.jpg,roman_colosseum,real
dataset_real\train\burj_khalifa\815fc3b3dc.jpg,burj_khalifa,real
dataset_real\train\statue_of_liberty\6228e0f7a6.jpg,statue_of_liberty,real
dataset_real\train\eiffel_tower\e34bcaa200.jpg,eiffel_tower,real
dataset_real\train\great_wall_of_china\06302f21b8.jpg,great_wall_of_china,real
dataset_real\train\statue_of_liberty\b80d71067e.jpg,statue_of_liberty,real
dataset_real\train\pyramids_of_giza\6b98d9b744.jpg,pyramids_of_giza,real
dataset_real\train\roman_colosseum\3cd396c585.jpg,roman_colosseum,real
dataset_real\train\great_wall_of_china\e857aeb042.jpg,great_wall_of_china,real
dataset_real\train\roman_colosseum\90323e7e61.jpg,roman_colosseum,real
dataset_real\train\pyramids_of_giza\b7904c60d6.jpg,pyramids_of_giza,real
dataset_real\train\roman_colosseum\b2b9ff69ae.jpg,roman_colosseum,real
dataset_real\train\statue_of_liberty\27780d276b.jpg,statue_of_liberty,real
dataset_real\train\eiffel_tower\9bf2d501d4.jpg,eiffel_tower,real
dataset_real\train\eiffel_tower\c8bed5098d.jpg,eiffel_tower,real
dataset_real\train\burj_khalifa\50302374fc.jpg,burj_khalifa,real
dataset_real\train\statue_of_liberty\dd93fa2743.jpg,statue_of_liberty,real
dataset_real\train\burj_khalifa\cb97acb7c6.jpg,burj_khalifa,real
dataset_real\train\pyramids_of_giza\e7a0694555.jpg,pyramids_of_giza,real
dataset_real\train\burj_khalifa\34ef2b16d4.jpg,burj_khalifa,real
