filepath,class_name,source
dataset_synthetic\train\roman_colosseum\00102-2343411949.png,roman_colosseum,synthetic
dataset_synthetic\train\statue_of_liberty\00408-1169046319.png,statue_of_liberty,synthetic
dataset_synthetic\train\burj_khalifa\00223-2852982627.png,burj_khalifa,synthetic
dataset_synthetic\train\burj_khalifa\00280-2716773631.png,burj_khalifa,synthetic
dataset_synthetic\train\christ_the_reedemer\00292-2284744741.png,christ_the_reedemer,synthetic
dataset_synthetic\train\pyramids_of_giza\00162-2205670338.png,pyramids_of_giza,synthetic
dataset_synthetic\train\christ_the_reedemer\00243-2017116359.png,christ_the_reedemer,synthetic
dataset_synthetic\train\roman_colosseum\00113-2343411960.png,roman_colosseum,synthetic
dataset_synthetic\train\roman_colosseum\00050-2283819999.png,roman_colosseum,synthetic
dataset_synthetic\train\roman_colosseum\00111-2343411958.png,roman_colosseum,synthetic
dataset_synthetic\train\roman_colosseum\00230-1225658208.png,roman_colosseum,synthetic
dataset_synthetic\train\statue_of_liberty\00605-4055323042.png,statue_of_liberty,synthetic
dataset_synthetic\train\chichen_itza\00034-2669227188.png,chichen_itza,synthetic
dataset_synthetic\train\roman_colosseum\00218-1225658196.png,roman_colosseum,synthetic
dataset_synthetic\train\pyramids_of_giza\00211-3159135350.png,pyramids_of_giza,synthetic
dataset_synthetic\train\christ_the_reedemer\00212-1121221003.png,christ_the_reedemer,synthetic
dataset_synthetic\train\christ_the_reedemer\00298-2284744747.png,christ_the_reedemer,synthetic
dataset_synthetic\train\great_wall_of_china\00247-4085978413.png,great_wall_of_china,synthetic
dataset_synthetic\train\chichen_itza\00010-817939085.png,chichen_itza,synthetic
dataset_synthetic\train\burj_khalifa\00049-3281528414.png,burj_khalifa,synthetic
dataset_synthetic\train\chichen_itza\00144-1654904575.png,chichen_itza,synthetic
dataset_synthetic\train\chichen_itza\00022-817939097.png,chichen_itza,synthetic
dataset_synthetic\train\roman_colosseum\00055-2283820004.png,roman_colosseum,synthetic
dataset_synthetic\train\burj_khalifa\00086-3346071122.png,burj_khalifa,synthetic
dataset_synthetic\train\burj_khalifa\00141-1813382829.png,burj_khalifa,synthetic
dataset_synthetic\train\burj_khalifa\00067-3346071103.png,burj_khalifa,synthetic
dataset_synthetic\train\chichen_itza\00065-2079455158.png,chichen_itza,synthetic
dataset_synthetic\train\statue_of_liberty\00641-2648309719.png,statue_of_liberty,synthetic
dataset_synthetic\train\eiffel_tower\00126-70550497.png,eiffel_tower,synthetic
dataset_synthetic\train\chichen_itza\00119-3888410430.png,chichen_itza,synthetic
dataset_synthetic\train\pyramids_of_giza\00232-3159135371.png,pyramids_of_giza,synthetic
dataset_synthetic\train\roman_colosseum\00187-1974243506.png,roman_colosseum,synthetic
dataset_synthetic\train\chichen_itza\00214-4190620851.png,chichen_itza,synthetic
dataset_synthetic\train\burj_khalifa\00096-4109332464.png,burj_khalifa,synthetic
dataset_synthetic\train\roman_colosseum\00181-1974243500.png,roman_colosseum,synthetic
dataset_synthetic\train\eiffel_tower\00143-70550514.png,eiffel_tower,synthetic
dataset_synthetic\train\statue_of_liberty\00553-3937903697.png,statue_of_liberty,synthetic
dataset_synthetic\train\christ_the_reedemer\00066-2397697051.png,christ_the_reedemer,synthetic
dataset_synthetic\train\christ_the_reedemer\00318-2284744767.png,christ_the_reedemer,synthetic
dataset_synthetic\train\pyramids_of_giza\00043-2054659946.png,pyramids_of_giza,synthetic
dataset_synthetic\train\christ_the_reedemer\00088-2389616908.png,christ_the_reedemer,synthetic
dataset_synthetic\train\chichen_itza\00030-2669227184.png,chichen_itza,synthetic
dataset_synthetic\train\eiffel_tower\00232-2386103707.png,eiffel_tower,synthetic
dataset_synthetic\train\pyramids_of_giza\00138-962878676.png,pyramids_of_giza,synthetic
dataset_synthetic\train\pyramids_of_giza\00248-3340261358.png,pyramids_of_giza,synthetic
dataset_synthetic\train\chichen_itza\00236-4190620873.png,chichen_itza,synthetic
dataset_synthetic\train\chichen_itza\00062-2079455155.png,chichen_itza,synthetic
dataset_synthetic\train\pyramids_of_giza\00242-3340261352.png,pyramids_of_giza,synthetic
dataset_synthetic\train\great_wall_of_china\00260-4085978426.png,great_wall_of_china,synthetic
dataset_synthetic\train\roman_colosseum\00128-4069228230.png,roman_colosseum,synthetic
dataset_synthetic\train\christ_the_reedemer\00297-2284744746.png,christ_the_reedemer,synthetic
dataset_synthetic\train\great_wall_of_china\00100-920026931.png,great_wall_of_china,synthetic
dataset_synthetic\train\chichen_itza\00170-1856050882.png,chichen_itza,synthetic
dataset_synthetic\train\roman_colosseum\00216-1225658194.png,roman_colosseum,synthetic
dataset_synthetic\train\chichen_itza\00084-2079455177.png,chichen_itza,synthetic
dataset_synthetic\train\burj_khalifa\00002-2682522055.png,burj_khalifa,synthetic
dataset_synthetic\train\chichen_itza\00258-1829905843.png,chichen_itza,synthetic
dataset_synthetic\train\eiffel_tower\00223-2386103698.png,eiffel_tower,synthetic
dataset_synthetic\train\roman_colosseum\00271-241878726.png,roman_colosseum,synthetic
dataset_synthetic\train\statue_of_liberty\00612-4055323049.png,statue_of_liberty,synthetic
dataset_synthetic\train\christ_the_reedemer\00256-2017116372.png,christ_the_reedemer,synthetic
dataset_synthetic\train\pyramids_of_giza\00036-2054659939.png,pyramids_of_giza,synthetic
dataset_synthetic\train\statue_of_liberty\00524-1791252966.png,statue_of_liberty,synthetic
dataset_synthetic\train\eiffel_tower\00109-3388316054.png,eiffel_tower,synthetic
dataset_synthetic\train\eiffel_tower\00018-3137921703.png,eiffel_tower,synthetic
dataset_synthetic\train\pyramids_of_giza\00091-942607749.png,pyramids_of_giza,synthetic
dataset_synthetic\train\great_wall_of_china\00223-4011577238.png,great_wall_of_china,synthetic
dataset_synthetic\train\christ_the_reedemer\00075-2397697060.png,christ_the_reedemer,synthetic
dataset_synthetic\train\pyramids_of_giza\00089-2984508841.png,pyramids_of_giza,synthetic
dataset_synthetic\train\christ_the_reedemer\00069-2397697054.png,christ_the_reedemer,synthetic
dataset_synthetic\train\chichen_itza\00197-1342241952.png,chichen_itza,synthetic
dataset_synthetic\train\christ_the_reedemer\00143-423565281.png,christ_the_reedemer,synthetic
dataset_synthetic\train\pyramids_of_giza\00196-4087309975.png,pyramids_of_giza,synthetic
dataset_synthetic\train\eiffel_tower\00271-162160932.png,eiffel_tower,synthetic
dataset_synthetic\train\burj_khalifa\00192-2688549100.png,burj_khalifa,synthetic
dataset_synthetic\train\pyramids_of_giza\00079-2984508831.png,pyramids_of_giza,synthetic
dataset_synthetic\train\pyramids_of_giza\00000-4241466196.png,pyramids_of_giza,synthetic
dataset_synthetic\train\pyramids_of_giza\00048-2054659951.png,pyramids_of_giza,synthetic
dataset_synthetic\train\great_wall_of_china\00124-2449295027.png,great_wall_of_china,synthetic
dataset_synthetic\train\pyramids_of_giza\00101-942607759.png,pyramids_of_giza,synthetic
dataset_synthetic\train\christ_the_reedemer\00247-2017116363.png,christ_the_reedemer,synthetic
dataset_synthetic\train\pyramids_of_giza\00105-942607763.png,pyramids_of_giza,synthetic
dataset_synthetic\train\great_wall_of_china\00288-1383148740.png,great_wall_of_china,synthetic
dataset_synthetic\train\great_wall_of_china\00220-4011577235.png,great_wall_of_china,synthetic
dataset_synthetic\train\chichen_itza\00268-1829905853.png,chichen_itza,synthetic
dataset_synthetic\train\burj_khalifa\00120-1813382808.png,burj_khalifa,synthetic
dataset_synthetic\train\roman_colosseum\00264-1881496559.png,roman_colosseum,synthetic
dataset_synthetic\train\pyramids_of_giza\00114-942607772.png,pyramids_of_giza,synthetic
dataset_synthetic\train\roman_colosseum\00275-241878730.png,roman_colosseum,synthetic
dataset_synthetic\train\pyramids_of_giza\00099-942607757.png,pyramids_of_giza,synthetic
dataset_synthetic\train\roman_colosseum\00159-1009224257.png,roman_colosseum,synthetic
dataset_synthetic\train\eiffel_tower\00269-1566552050.png,eiffel_tower,synthetic
dataset_synthetic\train\eiffel_tower\00004-3137921689.png,eiffel_tower,synthetic
dataset_synthetic\train\burj_khalifa\00100-4109332468.png,burj_khalifa,synthetic
dataset_synthetic\train\eiffel_tower\00256-1566552037.png,eiffel_tower,synthetic
dataset_synthetic\train\eiffel_tower\00257-1566552038.png,eiffel_tower,synthetic
dataset_synthetic\train\eiffel_tower\00270-162160931.png,eiffel_tower,synthetic
dataset_synthetic\train\statue_of_liberty\00632-2648309710.png,statue_of_liberty,synthetic
dataset_synthetic\train\statue_of_liberty\00442-3674376598.png,statue_of_liberty,synthetic
dataset_synthetic\train\christ_the_reedemer\00280-3045517143.png,christ_the_reedemer,synthetic
dataset_synthetic\train\christ_the_reedemer\00193-4094071619.png,christ_the_reedemer,synthetic
dataset_synthetic\train\statue_of_liberty\00555-3937903699.png,statue_of_liberty,synthetic
dataset_synthetic\train\christ_the_reedemer\00083-2389616903.png,christ_the_reedemer,synthetic
dataset_synthetic\train\pyramids_of_giza\00238-3159135377.png,pyramids_of_giza,synthetic
dataset_synthetic\train\statue_of_liberty\00488-3884271012.png,statue_of_liberty,synthetic
dataset_synthetic\train\eiffel_tower\00019-3137921704.png,eiffel_tower,synthetic
dataset_synthetic\train\chichen_itza\00169-1856050881.png,chichen_itza,synthetic
dataset_synthetic\train\burj_khalifa\00041-3281528406.png,burj_khalifa,synthetic
dataset_synthetic\train\statue_of_liberty\00500-3884271024.png,statue_of_liberty,synthetic
dataset_synthetic\train\roman_colosseum\00070-1525667160.png,roman_colosseum,synthetic
dataset_synthetic\train\burj_khalifa\00072-3346071108.png,burj_khalifa,synthetic
dataset_synthetic\train\roman_colosseum\00104-2343411951.png,roman_colosseum,synthetic
dataset_synthetic\train\pyramids_of_giza\00257-3340261367.png,pyramids_of_giza,synthetic
dataset_synthetic\train\roman_colosseum\00003-3704602068.png,roman_colosseum,synthetic
dataset_synthetic\train\eiffel_tower\00177-1848933976.png,eiffel_tower,synthetic
dataset_synthetic\train\eiffel_tower\00228-2386103703.png,eiffel_tower,synthetic
dataset_synthetic\train\eiffel_tower\00060-2409094494.png,eiffel_tower,synthetic
dataset_synthetic\train\pyramids_of_giza\00183-4087309962.png,pyramids_of_giza,synthetic
dataset_synthetic\train\burj_khalifa\00070-3346071106.png,burj_khalifa,synthetic
dataset_synthetic\train\great_wall_of_china\00187-2026541295.png,great_wall_of_china,synthetic
dataset_synthetic\train\statue_of_liberty\00440-3674376596.png,statue_of_liberty,synthetic
dataset_synthetic\train\burj_khalifa\00105-4109332473.png,burj_khalifa,synthetic
dataset_synthetic\train\great_wall_of_china\00252-4085978418.png,great_wall_of_china,synthetic
dataset_synthetic\train\great_wall_of_china\00283-1383148735.png,great_wall_of_china,synthetic
dataset_synthetic\train\christ_the_reedemer\00296-2284744745.png,christ_the_reedemer,synthetic
dataset_synthetic\train\christ_the_reedemer\00029-3006335892.png,christ_the_reedemer,synthetic
dataset_synthetic\train\eiffel_tower\00287-162160948.png,eiffel_tower,synthetic
dataset_synthetic\train\statue_of_liberty\00564-3937903708.png,statue_of_liberty,synthetic
dataset_synthetic\train\roman_colosseum\00045-2283819994.png,roman_colosseum,synthetic
dataset_synthetic\train\great_wall_of_china\00286-1383148738.png,great_wall_of_china,synthetic
dataset_synthetic\train\pyramids_of_giza\00189-4087309968.png,pyramids_of_giza,synthetic
dataset_synthetic\train\chichen_itza\00078-2079455171.png,chichen_itza,synthetic
dataset_synthetic\train\eiffel_tower\00246-1566552027.png,eiffel_tower,synthetic
dataset_synthetic\train\pyramids_of_giza\00140-962878678.png,pyramids_of_giza,synthetic
dataset_synthetic\train\chichen_itza\00123-1654904554.png,chichen_itza,synthetic
dataset_synthetic\train\pyramids_of_giza\00186-4087309965.png,pyramids_of_giza,synthetic
dataset_synthetic\train\statue_of_liberty\00577-3964871326.png,statue_of_liberty,synthetic
dataset_synthetic\train\christ_the_reedemer\00252-2017116368.png,christ_the_reedemer,synthetic
dataset_synthetic\train\great_wall_of_china\00003-1860489303.png,great_wall_of_china,synthetic
dataset_synthetic\train\eiffel_tower\00056-1984749109.png,eiffel_tower,synthetic
dataset_synthetic\train\statue_of_liberty\00382-174988340.png,statue_of_liberty,synthetic
dataset_synthetic\train\eiffel_tower\00027-3137921712.png,eiffel_tower,synthetic
dataset_synthetic\train\burj_khalifa\00083-3346071119.png,burj_khalifa,synthetic
dataset_synthetic\train\great_wall_of_china\00217-4011577232.png,great_wall_of_china,synthetic
dataset_synthetic\train\roman_colosseum\00093-2343411940.png,roman_colosseum,synthetic
dataset_synthetic\train\pyramids_of_giza\00120-962878658.png,pyramids_of_giza,synthetic
dataset_synthetic\train\great_wall_of_china\00047-1177815136.png,great_wall_of_china,synthetic
dataset_synthetic\train\pyramids_of_giza\00034-2054659937.png,pyramids_of_giza,synthetic
dataset_synthetic\train\eiffel_tower\00090-3388316035.png,eiffel_tower,synthetic
dataset_synthetic\train\great_wall_of_china\00128-2449295031.png,great_wall_of_china,synthetic
dataset_synthetic\train\chichen_itza\00259-1829905844.png,chichen_itza,synthetic
dataset_synthetic\train\statue_of_liberty\00502-3884271026.png,statue_of_liberty,synthetic
dataset_synthetic\train\eiffel_tower\00088-3287934971.png,eiffel_tower,synthetic
dataset_synthetic\train\roman_colosseum\00074-1525667164.png,roman_colosseum,synthetic
dataset_synthetic\train\burj_khalifa\00077-3346071113.png,burj_khalifa,synthetic
dataset_synthetic\train\pyramids_of_giza\00190-4087309969.png,pyramids_of_giza,synthetic
dataset_synthetic\train\burj_khalifa\00205-2688549113.png,burj_khalifa,synthetic
dataset_synthetic\train\burj_khalifa\00073-3346071109.png,burj_khalifa,synthetic
dataset_synthetic\train\roman_colosseum\00065-1525667155.png,roman_colosseum,synthetic
dataset_synthetic\train\eiffel_tower\00144-70550515.png,eiffel_tower,synthetic
dataset_synthetic\train\eiffel_tower\00219-2386103694.png,eiffel_tower,synthetic
dataset_synthetic\train\pyramids_of_giza\00298-39524443.png,pyramids_of_giza,synthetic
dataset_synthetic\train\christ_the_reedemer\00150-423565288.png,christ_the_reedemer,synthetic
dataset_synthetic\train\great_wall_of_china\00177-1607761957.png,great_wall_of_china,synthetic
dataset_synthetic\train\great_wall_of_china\00092-920026923.png,great_wall_of_china,synthetic
dataset_synthetic\train\great_wall_of_china\00270-1383148722.png,great_wall_of_china,synthetic
dataset_synthetic\train\christ_the_reedemer\00268-3045517131.png,christ_the_reedemer,synthetic
dataset_synthetic\train\roman_colosseum\00039-2283819988.png,roman_colosseum,synthetic
dataset_synthetic\train\pyramids_of_giza\00289-39524434.png,pyramids_of_giza,synthetic
dataset_synthetic\train\burj_khalifa\00179-2778414646.png,burj_khalifa,synthetic
dataset_synthetic\train\great_wall_of_china\00210-4011577225.png,great_wall_of_china,synthetic
dataset_synthetic\train\chichen_itza\00101-3888410412.png,chichen_itza,synthetic
dataset_synthetic\train\eiffel_tower\00247-1566552028.png,eiffel_tower,synthetic
dataset_synthetic\train\pyramids_of_giza\00037-2054659940.png,pyramids_of_giza,synthetic
dataset_synthetic\train\eiffel_tower\00289-162160950.png,eiffel_tower,synthetic
dataset_synthetic\train\statue_of_liberty\00378-174988336.png,statue_of_liberty,synthetic
dataset_synthetic\train\christ_the_reedemer\00064-2397697049.png,christ_the_reedemer,synthetic
dataset_synthetic\train\statue_of_liberty\00384-174988342.png,statue_of_liberty,synthetic
dataset_synthetic\train\burj_khalifa\00107-4109332475.png,burj_khalifa,synthetic
dataset_synthetic\train\christ_the_reedemer\00074-2397697059.png,christ_the_reedemer,synthetic
dataset_synthetic\train\christ_the_reedemer\00176-4094071602.png,christ_the_reedemer,synthetic
dataset_synthetic\train\great_wall_of_china\00221-4011577236.png,great_wall_of_china,synthetic
dataset_synthetic\train\eiffel_tower\00117-3388316062.png,eiffel_tower,synthetic
dataset_synthetic\train\great_wall_of_china\00138-2449295041.png,great_wall_of_china,synthetic
dataset_synthetic\train\chichen_itza\00008-817939083.png,chichen_itza,synthetic
dataset_synthetic\train\statue_of_liberty\00551-3937903695.png,statue_of_liberty,synthetic
dataset_synthetic\train\pyramids_of_giza\00281-39524426.png,pyramids_of_giza,synthetic
dataset_synthetic\train\roman_colosseum\00179-1974243498.png,roman_colosseum,synthetic
dataset_synthetic\train\pyramids_of_giza\00252-3340261362.png,pyramids_of_giza,synthetic
dataset_synthetic\train\eiffel_tower\00175-1848933974.png,eiffel_tower,synthetic
dataset_synthetic\train\christ_the_reedemer\00077-2397697062.png,christ_the_reedemer,synthetic
dataset_synthetic\train\christ_the_reedemer\00159-423565297.png,christ_the_reedemer,synthetic
dataset_synthetic\train\burj_khalifa\00187-2688549095.png,burj_khalifa,synthetic
dataset_synthetic\train\pyramids_of_giza\00245-3340261355.png,pyramids_of_giza,synthetic
dataset_synthetic\train\chichen_itza\00117-3888410428.png,chichen_itza,synthetic
dataset_synthetic\train\roman_colosseum\00189-1974243508.png,roman_colosseum,synthetic
dataset_synthetic\train\statue_of_liberty\00429-3674376585.png,statue_of_liberty,synthetic
dataset_synthetic\train\pyramids_of_giza\00141-962878679.png,pyramids_of_giza,synthetic
dataset_synthetic\train\statue_of_liberty\00399-1169046310.png,statue_of_liberty,synthetic
dataset_synthetic\train\christ_the_reedemer\00208-1121220999.png,christ_the_reedemer,synthetic
dataset_synthetic\train\burj_khalifa\00069-3346071105.png,burj_khalifa,synthetic
dataset_synthetic\train\chichen_itza\00116-3888410427.png,chichen_itza,synthetic
dataset_synthetic\train\christ_the_reedemer\00145-423565283.png,christ_the_reedemer,synthetic
dataset_synthetic\train\chichen_itza\00244-1829905829.png,chichen_itza,synthetic
dataset_synthetic\train\chichen_itza\00071-2079455164.png,chichen_itza,synthetic
dataset_synthetic\train\roman_colosseum\00130-4069228232.png,roman_colosseum,synthetic
dataset_synthetic\train\eiffel_tower\00130-70550501.png,eiffel_tower,synthetic
dataset_synthetic\train\statue_of_liberty\00414-1169046325.png,statue_of_liberty,synthetic
dataset_synthetic\train\eiffel_tower\00227-2386103702.png,eiffel_tower,synthetic
dataset_synthetic\train\eiffel_tower\00022-3137921707.png,eiffel_tower,synthetic
dataset_synthetic\train\roman_colosseum\00185-1974243504.png,roman_colosseum,synthetic
dataset_synthetic\train\roman_colosseum\00069-1525667159.png,roman_colosseum,synthetic
dataset_synthetic\train\burj_khalifa\00076-3346071112.png,burj_khalifa,synthetic
dataset_synthetic\train\great_wall_of_china\00153-1607761933.png,great_wall_of_china,synthetic
dataset_synthetic\train\great_wall_of_china\00208-2026541316.png,great_wall_of_china,synthetic
dataset_synthetic\train\great_wall_of_china\00030-1177815119.png,great_wall_of_china,synthetic
dataset_synthetic\train\burj_khalifa\00247-2863073457.png,burj_khalifa,synthetic
dataset_synthetic\train\burj_khalifa\00053-3281528418.png,burj_khalifa,synthetic
dataset_synthetic\train\pyramids_of_giza\00171-2205670347.png,pyramids_of_giza,synthetic
dataset_synthetic\train\eiffel_tower\00254-1566552035.png,eiffel_tower,synthetic
dataset_synthetic\train\burj_khalifa\00030-3281528395.png,burj_khalifa,synthetic
dataset_synthetic\train\pyramids_of_giza\00103-942607761.png,pyramids_of_giza,synthetic
dataset_synthetic\train\burj_khalifa\00213-2852982617.png,burj_khalifa,synthetic
dataset_synthetic\train\statue_of_liberty\00375-174988333.png,statue_of_liberty,synthetic
dataset_synthetic\train\eiffel_tower\00277-162160938.png,eiffel_tower,synthetic
dataset_synthetic\train\eiffel_tower\00192-45903238.png,eiffel_tower,synthetic
dataset_synthetic\train\christ_the_reedemer\00204-1121220995.png,christ_the_reedemer,synthetic
dataset_synthetic\train\christ_the_reedemer\00311-2284744760.png,christ_the_reedemer,synthetic
dataset_synthetic\train\christ_the_reedemer\00202-1121220993.png,christ_the_reedemer,synthetic
dataset_synthetic\train\statue_of_liberty\00537-1791252979.png,statue_of_liberty,synthetic
dataset_synthetic\train\christ_the_reedemer\00195-4094071621.png,christ_the_reedemer,synthetic
dataset_synthetic\train\chichen_itza\00161-1856050873.png,chichen_itza,synthetic
dataset_synthetic\train\statue_of_liberty\00447-3674376603.png,statue_of_liberty,synthetic
dataset_synthetic\train\statue_of_liberty\00558-3937903702.png,statue_of_liberty,synthetic
dataset_synthetic\train\christ_the_reedemer\00198-4094071624.png,christ_the_reedemer,synthetic
dataset_synthetic\train\christ_the_reedemer\00265-3045517128.png,christ_the_reedemer,synthetic
dataset_synthetic\train\statue_of_liberty\00590-3964871339.png,statue_of_liberty,synthetic
dataset_synthetic\train\eiffel_tower\00020-3137921705.png,eiffel_tower,synthetic
dataset_synthetic\train\christ_the_reedemer\00207-1121220998.png,christ_the_reedemer,synthetic
dataset_synthetic\train\eiffel_tower\00185-45903231.png,eiffel_tower,synthetic
dataset_synthetic\train\roman_colosseum\00017-3704602082.png,roman_colosseum,synthetic
dataset_synthetic\train\chichen_itza\00269-1829905854.png,chichen_itza,synthetic
dataset_synthetic\train\pyramids_of_giza\00191-4087309970.png,pyramids_of_giza,synthetic
dataset_synthetic\train\great_wall_of_china\00238-4011577253.png,great_wall_of_china,synthetic
dataset_synthetic\train\christ_the_reedemer\00101-2389616921.png,christ_the_reedemer,synthetic
dataset_synthetic\train\chichen_itza\00019-817939094.png,chichen_itza,synthetic
dataset_synthetic\train\roman_colosseum\00101-2343411948.png,roman_colosseum,synthetic
dataset_synthetic\train\eiffel_tower\00082-2409094516.png,eiffel_tower,synthetic
dataset_synthetic\train\statue_of_liberty\00629-2648309707.png,statue_of_liberty,synthetic
dataset_synthetic\train\christ_the_reedemer\00057-2397697042.png,christ_the_reedemer,synthetic
dataset_synthetic\train\eiffel_tower\00252-1566552033.png,eiffel_tower,synthetic
dataset_synthetic\train\burj_khalifa\00283-2716773634.png,burj_khalifa,synthetic
dataset_synthetic\train\great_wall_of_china\00113-920026944.png,great_wall_of_china,synthetic
dataset_synthetic\train\great_wall_of_china\00068-2389887064.png,great_wall_of_china,synthetic
dataset_synthetic\train\pyramids_of_giza\00231-3159135370.png,pyramids_of_giza,synthetic
dataset_synthetic\train\chichen_itza\00234-4190620871.png,chichen_itza,synthetic
dataset_synthetic\train\burj_khalifa\00199-2688549107.png,burj_khalifa,synthetic
dataset_synthetic\train\pyramids_of_giza\00061-2984508813.png,pyramids_of_giza,synthetic
dataset_synthetic\train\eiffel_tower\00128-70550499.png,eiffel_tower,synthetic
dataset_synthetic\train\christ_the_reedemer\00120-3552515814.png,christ_the_reedemer,synthetic
dataset_synthetic\train\christ_the_reedemer\00031-3006335894.png,christ_the_reedemer,synthetic
dataset_synthetic\train\great_wall_of_china\00299-1383148751.png,great_wall_of_china,synthetic
dataset_synthetic\train\roman_colosseum\00016-3704602081.png,roman_colosseum,synthetic
dataset_synthetic\train\burj_khalifa\00028-2682522081.png,burj_khalifa,synthetic
dataset_synthetic\train\pyramids_of_giza\00262-3340261372.png,pyramids_of_giza,synthetic
dataset_synthetic\train\eiffel_tower\00032-1984749085.png,eiffel_tower,synthetic
dataset_synthetic\train\roman_colosseum\00225-1225658203.png,roman_colosseum,synthetic
dataset_synthetic\train\eiffel_tower\00007-3137921692.png,eiffel_tower,synthetic
dataset_synthetic\train\burj_khalifa\00023-2682522076.png,burj_khalifa,synthetic
dataset_synthetic\train\pyramids_of_giza\00007-4241466203.png,pyramids_of_giza,synthetic
dataset_synthetic\train\burj_khalifa\00243-2863073453.png,burj_khalifa,synthetic
dataset_synthetic\train\burj_khalifa\00254-2863073464.png,burj_khalifa,synthetic
dataset_synthetic\train\chichen_itza\00003-817939078.png,chichen_itza,synthetic
dataset_synthetic\train\chichen_itza\00072-2079455165.png,chichen_itza,synthetic
dataset_synthetic\train\pyramids_of_giza\00265-3340261375.png,pyramids_of_giza,synthetic
dataset_synthetic\train\burj_khalifa\00098-4109332466.png,burj_khalifa,synthetic
dataset_synthetic\train\christ_the_reedemer\00081-2397697066.png,christ_the_reedemer,synthetic
dataset_synthetic\train\great_wall_of_china\00130-2449295033.png,great_wall_of_china,synthetic
dataset_synthetic\train\burj_khalifa\00274-2716773625.png,burj_khalifa,synthetic
dataset_synthetic\train\great_wall_of_china\00066-2389887062.png,great_wall_of_china,synthetic
dataset_synthetic\train\great_wall_of_china\00009-1860489309.png,great_wall_of_china,synthetic
dataset_synthetic\train\roman_colosseum\00033-2283819982.png,roman_colosseum,synthetic
dataset_synthetic\train\eiffel_tower\00298-162160959.png,eiffel_tower,synthetic
dataset_synthetic\train\roman_colosseum\00197-1974243516.png,roman_colosseum,synthetic
dataset_synthetic\train\roman_colosseum\00137-4069228239.png,roman_colosseum,synthetic
dataset_synthetic\train\eiffel_tower\00127-70550498.png,eiffel_tower,synthetic
dataset_synthetic\train\great_wall_of_china\00026-1860489326.png,great_wall_of_china,synthetic
dataset_synthetic\train\burj_khalifa\00299-2716773650.png,burj_khalifa,synthetic
dataset_synthetic\train\great_wall_of_china\00097-920026928.png,great_wall_of_china,synthetic
dataset_synthetic\train\great_wall_of_china\00080-2389887076.png,great_wall_of_china,synthetic
dataset_synthetic\train\statue_of_liberty\00412-1169046323.png,statue_of_liberty,synthetic
dataset_synthetic\train\eiffel_tower\00132-70550503.png,eiffel_tower,synthetic
dataset_synthetic\train\chichen_itza\00245-1829905830.png,chichen_itza,synthetic
dataset_synthetic\train\roman_colosseum\00196-1974243515.png,roman_colosseum,synthetic
dataset_synthetic\train\christ_the_reedemer\00231-1121221022.png,christ_the_reedemer,synthetic
dataset_synthetic\train\chichen_itza\00073-2079455166.png,chichen_itza,synthetic
dataset_synthetic\train\eiffel_tower\00290-162160951.png,eiffel_tower,synthetic
dataset_synthetic\train\great_wall_of_china\00064-2389887060.png,great_wall_of_china,synthetic
dataset_synthetic\train\christ_the_reedemer\00033-3006335896.png,christ_the_reedemer,synthetic
dataset_synthetic\train\great_wall_of_china\00016-1860489316.png,great_wall_of_china,synthetic
dataset_synthetic\train\statue_of_liberty\00595-3964871344.png,statue_of_liberty,synthetic
dataset_synthetic\train\eiffel_tower\00110-3388316055.png,eiffel_tower,synthetic
dataset_synthetic\train\eiffel_tower\00265-1566552046.png,eiffel_tower,synthetic
dataset_synthetic\train\roman_colosseum\00236-1225658214.png,roman_colosseum,synthetic
dataset_synthetic\train\great_wall_of_china\00292-1383148744.png,great_wall_of_china,synthetic
dataset_synthetic\train\great_wall_of_china\00017-1860489317.png,great_wall_of_china,synthetic
dataset_synthetic\train\roman_colosseum\00124-4069228226.png,roman_colosseum,synthetic
dataset_synthetic\train\great_wall_of_china\00228-4011577243.png,great_wall_of_china,synthetic
dataset_synthetic\train\great_wall_of_china\00141-2449295044.png,great_wall_of_china,synthetic
dataset_synthetic\train\pyramids_of_giza\00250-3340261360.png,pyramids_of_giza,synthetic
dataset_synthetic\train\statue_of_liberty\00578-3964871327.png,statue_of_liberty,synthetic
dataset_synthetic\train\chichen_itza\00217-4190620854.png,chichen_itza,synthetic
dataset_synthetic\train\chichen_itza\00095-3888410406.png,chichen_itza,synthetic
dataset_synthetic\train\eiffel_tower\00221-2386103696.png,eiffel_tower,synthetic
dataset_synthetic\train\eiffel_tower\00145-70550516.png,eiffel_tower,synthetic
dataset_synthetic\train\eiffel_tower\00041-1984749094.png,eiffel_tower,synthetic
dataset_synthetic\train\burj_khalifa\00043-3281528408.png,burj_khalifa,synthetic
dataset_synthetic\train\roman_colosseum\00012-3704602077.png,roman_colosseum,synthetic
dataset_synthetic\train\great_wall_of_china\00034-1177815123.png,great_wall_of_china,synthetic
dataset_synthetic\train\burj_khalifa\00010-2682522063.png,burj_khalifa,synthetic
dataset_synthetic\train\eiffel_tower\00085-2409094519.png,eiffel_tower,synthetic
dataset_synthetic\train\great_wall_of_china\00274-1383148726.png,great_wall_of_china,synthetic
dataset_synthetic\train\burj_khalifa\00134-1813382822.png,burj_khalifa,synthetic
dataset_synthetic\train\roman_colosseum\00240-1881496535.png,roman_colosseum,synthetic
